y,x1,x2,x3,x4,x5,x6
13.478,0.362,2.809,0.424,2.014,2.374,0.481
12.464,0.423,2.046,0.310,2.198,2.333,0.446
11.705,0.445,2.053,0.345,1.690,2.168,0.392
12.876,0.376,2.559,0.345,1.769,2.729,0.424
12.817,0.421,2.199,0.374,1.823,2.330,0.409
12.459,0.411,2.330,0.447,1.926,2.536,0.389
12.751,0.400,2.584,0.323,1.315,2.234,0.456
13.254,0.336,2.308,0.302,1.468,2.142,0.426
12.259,0.431,2.242,0.379,1.781,2.376,0.483
12.348,0.452,2.365,0.516,1.732,2.772,0.392
13.536,0.383,2.406,0.380,1.486,2.597,0.532
12.326,0.404,2.366,0.399,1.573,2.217,0.411
12.081,0.413,2.199,0.320,1.851,2.207,0.471
12.892,0.404,2.282,0.328,1.619,2.107,0.434
12.316,0.368,2.801,0.320,1.715,2.094,0.516
13.339,0.313,2.674,0.385,1.704,2.369,0.412
14.554,0.348,2.425,0.356,1.860,2.415,0.427
13.295,0.361,2.773,0.470,1.860,2.819,0.439
12.756,0.399,2.656,0.456,1.997,2.697,0.408
12.435,0.418,2.417,0.333,1.651,2.285,0.502
14.026,0.327,2.772,0.421,1.609,2.607,0.443
13.086,0.365,2.176,0.329,1.464,2.319,0.470
13.314,0.366,2.583,0.370,1.826,2.619,0.456
13.148,0.391,2.932,0.391,1.726,2.621,0.453
14.481,0.286,2.849,0.452,1.417,2.262,0.436
13.205,0.375,2.823,0.544,2.238,2.641,0.440
14.500,0.298,2.405,0.294,1.783,2.274,0.431
12.427,0.396,2.464,0.423,2.070,2.797,0.494
13.268,0.314,3.102,0.531,2.169,2.746,0.501
13.909,0.358,2.791,0.434,1.736,2.796,0.434
12.759,0.384,2.666,0.436,1.702,2.403,0.432
12.420,0.384,2.923,0.350,1.907,2.405,0.479
12.008,0.360,2.843,0.416,1.654,2.236,0.449
14.830,0.308,3.254,0.460,1.874,3.080,0.510
15.135,0.299,2.629,0.443,1.856,2.808,0.442
12.174,0.377,3.019,0.415,1.674,2.307,0.478
12.715,0.384,2.994,0.449,1.750,2.798,0.463
14.787,0.284,2.752,0.395,1.776,2.358,0.426
14.891,0.295,2.851,0.390,1.969,2.685,0.499
13.986,0.287,2.794,0.378,1.936,2.446,0.450
12.386,0.378,3.020,0.514,1.784,2.586,0.496
14.277,0.338,2.446,0.509,1.937,3.080,0.449
16.665,0.301,2.457,0.386,1.849,2.313,0.460
15.584,0.292,2.684,0.467,2.314,2.955,0.440
14.348,0.292,2.520,0.397,1.970,2.513,0.457
14.626,0.326,2.538,0.391,1.921,2.658,0.510
14.319,0.301,2.299,0.397,1.728,2.553,0.446
12.983,0.366,2.617,0.366,1.494,2.827,0.517
13.606,0.381,2.200,0.389,1.778,2.836,0.481
15.172,0.326,3.101,0.473,2.072,2.983,0.490
14.908,0.283,3.308,0.384,1.718,2.474,0.463
15.325,0.289,3.038,0.397,1.920,2.692,0.454
15.264,0.312,3.131,0.412,2.026,2.790,0.463
15.491,0.284,2.834,0.322,1.953,2.531,0.542
13.175,0.372,2.686,0.318,1.439,2.559,0.476
13.061,0.381,3.121,0.550,2.085,3.208,0.480
15.168,0.303,3.054,0.491,2.017,2.573,0.464
14.740,0.293,2.815,0.355,1.890,2.678,0.478
14.345,0.327,3.135,0.442,1.758,2.541,0.586
15.176,0.299,3.285,0.469,1.918,2.981,0.497
13.971,0.331,2.711,0.460,1.742,3.116,0.545
15.779,0.271,2.938,0.389,2.003,2.713,0.440
15.813,0.270,3.483,0.591,2.213,3.199,0.457
12.167,0.382,2.704,0.325,1.436,2.875,0.541
15.618,0.273,3.019,0.339,1.421,2.845,0.495
16.010,0.327,2.691,0.404,1.926,2.847,0.592
14.714,0.290,3.454,0.403,1.710,2.634,0.516
15.546,0.284,3.307,0.443,2.027,2.833,0.549
14.516,0.323,2.591,0.465,1.835,2.758,0.533
14.788,0.281,3.224,0.362,1.622,3.035,0.510
14.808,0.322,3.142,0.513,2.070,3.095,0.474
16.344,0.266,2.835,0.454,2.038,2.952,0.440
13.700,0.344,2.793,0.331,1.640,2.847,0.556
16.379,0.271,3.169,0.562,2.111,3.108,0.478
14.537,0.309,2.965,0.476,2.153,2.697,0.497
14.346,0.287,2.984,0.344,1.984,2.887,0.527
13.529,0.343,3.217,0.494,2.188,2.853,0.581
13.833,0.323,2.717,0.459,1.829,2.802,0.553
15.927,0.275,3.693,0.600,2.197,3.128,0.483
15.531,0.283,3.537,0.412,2.151,2.923,0.513
15.315,0.281,2.750,0.337,1.917,2.824,0.545
13.128,0.334,3.227,0.444,2.289,3.052,0.500
15.771,0.266,2.991,0.359,1.748,3.195,0.550
15.989,0.271,3.379,0.456,2.225,3.214,0.481
15.306,0.309,3.495,0.633,2.050,3.211,0.536
14.324,0.359,3.350,0.592,2.008,2.929,0.493
13.750,0.331,2.870,0.406,2.121,2.802,0.566
15.755,0.266,3.009,0.378,1.799,2.760,0.569
14.521,0.297,2.831,0.369,2.124,2.861,0.535
15.641,0.250,2.872,0.362,1.905,2.660,0.501
16.296,0.245,3.228,0.476,2.218,2.861,0.511
16.190,0.262,3.098,0.441,2.169,3.096,0.539
16.377,0.248,3.022,0.602,2.243,3.239,0.455
16.485,0.273,3.075,0.713,2.353,3.255,0.538
16.207,0.254,3.301,0.443,1.979,3.287,0.542
17.201,0.262,3.600,0.606,2.203,3.299,0.526
15.406,0.287,2.958,0.456,2.105,3.126,0.585
15.395,0.260,3.276,0.437,2.228,3.274,0.557
15.072,0.262,3.510,0.526,1.705,2.908,0.577
16.314,0.273,3.145,0.469,1.527,3.190,0.582
16.606,0.268,3.047,0.409,1.801,3.134,0.537
16.466,0.249,3.035,0.380,1.624,3.029,0.484
16.598,0.251,3.318,0.555,2.375,3.020,0.566
17.356,0.254,3.088,0.439,2.055,3.118,0.527
16.307,0.274,3.174,0.535,2.192,3.147,0.523
16.080,0.302,3.106,0.605,2.428,3.513,0.515
16.817,0.243,3.381,0.607,2.293,3.323,0.567
16.957,0.239,3.458,0.615,2.385,3.038,0.529
15.592,0.288,3.257,0.482,2.067,3.549,0.674
17.294,0.246,2.935,0.459,2.137,3.322,0.532
15.001,0.284,3.326,0.448,2.063,3.221,0.680
15.084,0.287,3.125,0.389,2.046,2.978,0.573
16.281,0.270,3.455,0.481,2.112,3.521,0.568
14.194,0.316,2.962,0.508,2.201,3.209,0.704
15.514,0.280,3.225,0.518,2.014,3.223,0.664
15.605,0.245,3.728,0.413,2.072,3.299,0.598
17.351,0.244,3.484,0.620,2.123,3.298,0.508
14.812,0.301,3.016,0.398,2.054,3.243,0.675
11.608,0.288,3.444,0.381,1.927,3.004,0.767
16.394,0.283,3.160,0.457,1.678,3.447,0.567
15.937,0.259,3.733,0.582,2.166,3.337,0.612
16.841,0.264,3.627,0.461,2.016,3.547,0.644
15.870,0.275,3.919,0.475,1.880,3.254,0.652
17.011,0.246,3.790,0.607,1.936,3.538,0.601
15.753,0.270,3.794,0.656,2.163,3.656,0.651
16.979,0.240,3.743,0.609,2.193,3.390,0.576
16.757,0.246,3.323,0.428,2.042,3.289,0.534
15.538,0.243,3.525,0.410,2.066,2.998,0.540
14.904,0.292,3.477,0.654,2.169,3.716,0.593
17.659,0.239,3.812,0.708,2.628,3.762,0.626
17.012,0.234,3.309,0.506,2.445,3.566,0.702
17.402,0.227,3.268,0.387,2.013,3.141,0.560
16.351,0.247,3.492,0.382,1.979,3.399,0.651
18.382,0.235,3.930,0.653,2.487,3.712,0.657
16.518,0.245,3.550,0.411,2.294,3.385,0.649
16.375,0.243,3.825,0.802,2.423,3.471,0.592
16.670,0.249,3.764,0.445,2.071,3.674,0.687
18.969,0.251,4.068,0.720,2.606,3.744,0.611
15.996,0.257,3.888,0.714,2.184,3.761,0.681
17.195,0.238,3.588,0.404,2.053,3.465,0.623
15.924,0.265,3.204,0.406,2.269,3.775,0.642
15.402,0.272,3.798,0.423,1.694,3.347,0.610
17.453,0.240,3.822,0.513,2.076,3.284,0.723
16.093,0.260,3.632,0.449,1.772,3.625,0.809
15.408,0.252,3.529,0.437,2.041,3.262,0.702
16.257,0.265,3.646,0.606,2.268,3.900,0.581
17.259,0.239,3.644,0.560,2.251,3.952,0.625
18.001,0.237,4.237,0.749,2.368,3.842,0.668
16.351,0.268,3.772,0.616,2.196,3.574,0.704
17.250,0.255,3.307,0.386,2.064,3.529,0.592
16.182,0.230,4.091,0.446,2.198,3.613,0.653
17.408,0.240,4.026,0.709,2.379,3.793,0.658
17.162,0.238,4.186,0.506,1.812,3.283,0.660
16.838,0.226,3.909,0.630,2.134,3.816,0.753
18.757,0.217,3.655,0.502,2.413,3.960,0.594
18.824,0.213,4.225,0.550,2.080,3.417,0.725
16.929,0.246,3.848,0.576,2.129,3.489,0.716
15.210,0.274,4.041,0.596,2.140,3.760,0.914
17.754,0.224,3.798,0.507,1.857,3.669,0.655
18.593,0.221,3.756,0.535,2.667,3.684,0.638
18.194,0.248,3.620,0.507,2.334,3.888,0.795
16.937,0.256,3.974,0.864,2.663,3.955,0.734
18.235,0.218,4.038,0.552,2.526,3.740,0.682
17.642,0.228,4.016,0.507,2.406,3.834,0.665
18.173,0.241,4.046,0.694,1.941,3.772,0.763
17.779,0.245,4.136,0.662,2.359,3.656,0.737
18.727,0.229,4.084,0.993,2.641,4.100,0.601
18.448,0.221,4.344,0.707,2.221,3.801,0.779
17.657,0.237,4.214,1.000,2.730,3.949,0.706
18.474,0.223,4.265,0.650,2.326,3.868,0.798
17.837,0.213,4.086,0.871,2.597,3.963,0.686
17.067,0.242,4.154,0.608,2.379,3.911,0.733
18.829,0.210,3.749,0.418,1.815,3.633,0.606
16.159,0.254,4.107,0.522,1.897,3.480,0.790
18.546,0.167,3.937,0.422,2.105,3.594,0.778
18.068,0.216,3.924,0.458,1.927,3.406,0.784
15.905,0.248,4.234,0.624,2.424,3.733,0.860
17.686,0.233,4.190,0.682,2.268,3.978,0.747
18.274,0.224,3.844,0.569,2.159,3.800,0.775
17.168,0.254,3.773,0.506,2.005,3.943,0.808
18.199,0.226,4.457,0.662,2.104,3.732,0.892
21.453,0.212,4.602,0.903,2.821,4.027,0.795
18.424,0.215,4.023,0.460,2.246,3.853,0.770
16.467,0.232,4.263,0.593,2.481,3.859,0.356
17.575,0.222,3.929,0.928,2.437,5.101,0.660
18.214,0.244,3.925,0.504,2.269,4.057,0.847
18.224,0.235,3.883,0.740,2.489,4.178,0.651
21.580,0.232,3.863,0.429,2.093,3.840,0.665
