"y","x1","x2","x3","x4","x5","x6"
8440825.885,2.1,18.546,1.842,2.282,2.214,2.609
57736388.985,3.948,58.026,2.346,1.88,1.649,3.155
525990710.666,4.217,136.955,2.718,1.521,1.55,3.672
18133457.47,2.469,15.521,1.8,2.104,2.457,2.194
12161494.81,2.528,16.637,1.993,2.113,2.357,2.676
19142693.904,1.976,10.916,1.549,2.535,3.047,2.197
5929071.305,2.863,14.454,1.932,2.302,2.403,1.682
900874128.548,4.193,146.724,2.592,1.321,1.333,4.407
118388462.641,4.084,57.795,2.369,1.769,1.649,3.536
95252299.139,3.561,67.589,2.535,1.97,1.453,3.49
2868228.882,2.307,9.731,1.856,1.955,2.592,2.292
101849201.387,3.685,59.584,2.388,1.628,1.512,2.965
9525400.546,2.217,14.16,1.964,2.053,2.324,1.899
119011420.297,3.765,40.982,2.31,1.942,2.354,2.674
106560700.695,3.646,48.722,2.275,1.728,1.599,3.2
95793824.278,3.492,25,2.26,1.894,2.089,1.951
16390821.564,3.074,19.517,1.826,2.219,2.569,2.457
114708327.961,3.867,45.838,2.616,1.492,1.503,2.524
32823181.296,3.013,14.912,1.836,2.457,2.593,1.617
121912187.589,3.909,41.877,2.377,1.482,2.119,2.42
111979128.661,4.286,67.501,2.481,1.439,1.716,3.064
3627672.631,2.527,8.372,1.52,2.368,3.083,1.309
1759264.105,2.367,8.181,1.525,2.157,2.846,2.3
12128659.27,3.028,25.139,2.299,1.556,1.945,3.519
487170.698,1.277,2.983,1,2.755,3.12,2.333
61918679.785,3.382,55.273,2.32,1.706,1.825,2.543
12676909.745,1.961,15.3,1.57,2.959,2.502,3.004
3007436.272,2.341,11.689,1.923,2.036,2.315,2.804
14812673.262,2.642,11.75,1.611,2.344,3.062,1.329
4181352.217,2.159,10.116,1.758,2.43,2.858,1.682
9134867.206,2.023,11.93,1.435,2.447,3.041,1.958
4975658.169,2.708,16.534,2.091,1.865,2.164,1.982
2066193.681,1.723,9.062,1.652,2.757,2.602,1.683
238966061.24,3.732,38.207,2.202,1.924,2.036,3.273
216184479.969,2.633,41.73,2.293,2.321,2.151,2.553
135140163.235,3.805,61.43,2.319,1.801,1.586,3.778
61057690.052,3.076,18.764,2.136,1.83,2.295,2.795
11667867.974,3.387,15.382,2.122,1.826,2.405,1.696
124266876.858,4.163,85.083,2.357,1.932,1.52,3.72
36895538.499,2.083,19.749,1.678,2.43,2.576,2.929
271041760.832,3.26,40.307,2.062,1.989,2.011,3.212
16363814.386,2.558,14.746,1.845,2.453,2.737,1.375
280154716.935,4.47,68.627,2.571,1,1.81,3.078
5057764.485,2.175,8.295,1.461,2.266,3.137,2.558
1506550.853,1.74,8.661,1.476,2.876,2.583,2.338
13460779.591,2.064,9.333,1.392,2.128,3.015,2.277
13258608.991,1.837,7.431,1.402,2.345,3.103,1.535
133211184.729,3.934,49.033,2.197,1.846,2.006,2.601
237248641.651,3.994,68.42,2.427,1.278,1.754,3.752
16272892.671,2.387,12.893,1.755,2.007,2.608,1.908
1817622.995,1.901,6.139,1.419,2.432,2.893,1.918
27281996.607,3.066,24.81,2.093,2.02,2.124,3.084
778715.736,1.397,4.983,1.174,2.896,2.75,2.477
234189222.391,2.804,45.43,2.138,1.827,1.923,3.324
36167922.537,3.185,35.145,2.059,2.24,2.186,2.558
58527477.277,3.898,28.895,2.291,1.729,2.098,2.792
251413375.962,3.865,88.592,2.65,1.556,1.626,3.161
6573200.484,2.305,11.378,1.818,2.477,2.565,1.939
24800626.564,1.98,8.587,1.349,2.315,2.831,2.374
6250835.549,2.346,11.143,1.657,2.757,2.55,1.946
25141891.539,2.135,15.73,1.742,2.502,2.379,2.602
6223076.664,1.375,7.437,1.322,3.437,3.041,2.326
66805625.334,4.156,54.318,2.393,1.252,1.692,3.792
209324022.25,3.384,51.37,2.369,1.851,1.851,3.028
64597359.276,3.736,47.867,2.265,2.151,1.633,3.551
24926111.102,2.274,16.253,1.9,2.163,2.601,2.644
290293716.2,3.605,75.287,2.687,1.767,1.694,2.753
231506747.738,3.262,57.133,2.512,1.607,1.591,3.615
16793125.799,2.141,16.453,1.787,2.358,2.279,2.667
3812708.42,2.583,7.123,1.881,2.088,2.767,2.052
48155828.744,3.908,41.88,2.26,2.039,1.545,3.274
60436471.322,4.136,58.302,2.648,1.599,1.458,3.109
5992395.695,2.331,9.295,1.692,2.257,2.744,1.606
8143976.317,2.854,15.454,1.964,2.112,2.252,3.406
5196546.933,1.853,8,1.527,2.263,2.997,2.415
1881223.888,1.722,9.339,1.619,2.669,2.785,2.251
1316021539.782,4.324,123.804,2.379,1.374,1.351,3.898
18526831.522,3.288,25.998,2.269,2.08,1.899,2.68
24400923.278,2.151,12.147,1.728,2.456,2.734,2.374
329008324.601,4.228,88.824,2.485,1.517,1.496,3.436
4751559843.297,4.58,139.809,2.635,1.491,1.547,2.789
525820.368,1.623,5.806,1.492,2.582,2.815,2.448
19029395.095,3.041,16.959,2.014,2.101,2.357,1.938
112975607.832,3.299,49.67,2.483,2.131,1.809,3.482
6559773.615,2.75,9.723,1.912,2.009,2.448,1.905
5220266.107,2.806,14.448,1.952,2.068,2.302,2.818
31744656.977,2.026,16.648,1.788,2.364,2.28,2.848
337566921.192,4.537,75.024,3.362,1.487,1.489,3.353
190192913.825,4.077,80.579,2.579,1.597,1.409,4.12
39295879.043,3.36,29.26,1.961,1.88,2.202,2.327
5032203.888,1.999,9.887,1.595,2.246,2.833,2.378
8569245.601,2.508,16.053,1.806,2.479,2.188,2.969
4372895.193,1.853,7.782,1.538,2.851,2.858,2.253
9399289.71,2.061,7.585,1.708,2.017,3.287,1.748
11909310.627,2.482,23.651,1.928,1.998,2.264,2.561
145032739.624,3.547,58.796,2.157,2.055,1.481,3.878
15879290.263,3.557,21.324,2.161,1.814,2.151,2.597
173217091.34,3.346,28.384,2.098,1.956,2.388,2.354
302080783.56,4.24,87.467,2.417,1.551,1.648,3.282
3115360.399,2.186,10.431,1.691,2.035,2.692,2.521
7168954.929,2.943,11.561,2.065,2.234,2.528,2.847
34528379.998,2.5,19.411,1.815,2.346,2.702,1.961
212175534.619,3.281,58.766,2.239,1.691,1.862,3.312
11144097.404,2.663,14.674,1.872,2.091,2.574,2.016
45326748.633,2.426,17.807,1.749,2.483,2.587,2.086
720718905.735,3.643,111.953,2.68,1.718,1.526,3.798
557472502.064,3.884,67.456,2.203,1.899,1.619,3.877
71427042.626,3.609,38.373,2.289,1.673,1.977,2.908
92896785.817,4.265,40.35,2.64,2.11,2.029,2.344
345658064.007,3.734,128.623,2.5,1.759,1.357,4.295
1522981.507,1.997,4.354,1.48,2.657,3.103,1.019
569272898.359,3.699,67.969,2.18,2.086,1.497,3.186
1331263.214,2.572,8.177,1.617,2.348,2.682,1.607
33458098.712,3.917,52.977,2.665,1.327,1.291,3.548
117130858.501,3.532,38.162,2.215,1.775,2.086,2.985
29097816.104,2.702,24.871,1.842,1.765,2.118,3.477
15527741.217,1.298,5.993,1.41,2.679,3.333,1.305
1184821.181,0.447,4.513,1.128,2.629,2.802,2.676
2970338.166,2.685,9.026,1.71,2.006,2.936,1.885
3932023.428,2.321,7.846,1.839,2.533,2.694,1.842
112638944.136,3.291,17.753,1.909,1.873,2.683,1.575
83405747.069,3.485,36.683,2.127,2.019,1.867,3.042
221928973.61,3.566,46.669,1.977,2.092,2.16,3.374
3756422.08,1.785,8.357,1.507,2.305,2.719,2.626
2210186.644,1.425,6.03,1.635,2.332,3.147,1.366
39491810.692,2.429,18.583,1.985,1.978,2.227,2.193
68367486.407,2.986,49.533,2.296,2.121,1.802,3.42
584567982.877,3.723,85.356,2.598,1.617,1.645,4.176
16398567.402,2.398,21.447,2.114,2.133,2.193,2.945
10216320.437,1.484,8.543,1.482,2.253,2.615,2.428
73623642.721,4.136,75.955,2.408,1.933,1.245,4.14
351670245.866,4.21,118.218,2.747,1.614,1.472,2.877
171468318.047,4.587,86.811,2.813,1.572,1.308,3.784
133547387.835,4.416,69.815,2.781,1.322,1.288,3.89
251854820.69,4.05,62.741,2.266,1.762,1.792,3.123
3813172.521,2.045,6.331,1.482,2.672,2.832,1.364
4332269.934,2.623,12.387,1.857,2.062,2.265,2.259
864908.943,1.524,5.694,1.194,2.574,2.747,2.362
4821100.802,1.566,6.944,1.654,2.7,2.775,2.402
3230958.616,1.534,8.843,1.286,2.304,2.856,2.687
5557335.156,1.742,6.965,1.429,2.625,2.931,2.695
696153.426,1.378,2.718,1.299,2.291,3.332,-0.058
202320308.515,3.525,54.65,2.215,2.134,2.004,3.624
23030371.207,3.012,28.644,2.042,2.442,2.465,2.553
51643908.749,3.794,29.874,2.115,1.624,2.206,2.424
135469268.353,2.612,26.72,1.899,2.485,2.288,3.371
74478067.228,3.736,53.133,2.439,1.983,1.481,3.31
1046618.892,2.592,10.839,1.748,2.071,2.507,2.867
25920025.903,2.462,7.698,1.589,2.715,2.847,1.765
2196872.627,2.271,8.576,1.557,2.03,2.703,2.321
497509.09,2.342,4.681,1.691,2.08,3.005,1.191
4567168.34,3.172,14.244,1.946,1.835,2.36,2.819
883686234.39,4.526,105.181,2.408,1.553,1.566,3.568
7233205.593,2.853,9.836,1.533,2.01,2.569,2.325
186688117.453,3.798,77.093,2.363,2.147,1.451,3.813
129348744.636,3.92,38.986,2.356,1.321,1.937,2.948
456721889.261,4.342,127.033,2.605,2.027,1.316,4.134
398418951.029,4.206,103.986,2.573,1.599,1.358,4.466
37825799.871,3.3,23.273,2.128,1.643,2.542,2.788
2775767.496,1.6,8.293,1.571,2.707,2.676,2.168
38456865.468,3.387,27.666,2.093,1.859,2.097,3.649
25784270.418,2.47,18.145,1.775,2.511,2.338,2.683
24273127.191,3.591,31.406,2.139,1.854,2.178,2.467
8385375.973,2.178,7.06,1.546,2.575,3.274,1.423
41311921.997,2.001,14.24,1.858,2.391,2.819,1.49
22392853.805,2.123,15.994,1.739,2.491,2.487,2.319
10971996.752,1.155,9.111,1.365,2.979,2.818,2.757
740760177.459,4.601,70.611,2.377,1.172,1.812,2.746
1798433983.285,3.934,409.693,2.798,1.837,1.27,4.304
97283987.184,2.29,18.613,1.923,2.357,2.518,2.73
19894822.27,3.116,22.048,2.113,2.11,2.209,2.253
91800113.946,3.53,20.796,2.06,1.804,2.517,2.045
94879194.933,4.149,40.493,2.365,1.982,1.735,3.048
2593322.215,1.54,5.497,1.445,2.661,2.724,1.955
63155614.303,2.338,22.86,1.829,2.386,2.129,2.974
3096882.047,2.282,4.389,1.604,2.851,2.997,1.418
5339848.191,2.227,13.261,1.651,2.659,2.621,2.294
2462806.061,2.115,6.238,1.413,2.167,2.994,1.643
22023489.839,3.226,16.616,2.024,2.259,2.532,1.786
6800870.775,2.906,29.123,2.185,2.246,2.157,2.744
1595503777.628,4.449,104.865,2.584,1.32,1.628,3.614
1361529.87,1.958,5.826,1.505,2.025,2.72,1.598
82853386.466,3.268,34.99,2.03,1.895,2.36,2.667
5688722.365,1.74,11.039,1.59,2.235,2.538,2.034
14467176.189,2.658,22.077,1.943,2.266,2.315,3.176
40563387.55,2.707,26.601,2.147,1.644,2.054,2.782
41975631.162,2.794,26.043,2.032,2.141,2.023,3.265
129409282.746,3.953,56.207,2.62,1.367,1.441,3.09
66530414.881,4.21,49.044,2.378,1.795,1.857,2.439
134021599.655,4.042,52.431,2.3,1.917,2.077,2.734
74581392.675,3.679,45.145,2.502,1.589,1.689,3.03
1067438.273,1.73,3.999,1.548,2.609,3.148,1.308
4588634.206,1.23,5.925,1.277,2.88,3.097,1.465
358136574.118,3.688,81.776,2.338,2.041,1.371,3.726
51189803.745,3.517,31.345,2.021,1.867,1.983,2.139
112912572.6,2.906,31.075,1.852,1.736,2.383,2.618
59777938.267,2.594,19.85,1.868,2.206,2.332,2.075
5583956.544,1.985,6.255,1.506,2.286,3.369,1.314
103753551.907,3.321,53.428,2.103,1.914,2.148,2.65
7083653.906,2.563,16.761,1.774,2.444,2.416,3.086
230259544.35,3.76,88.556,2.551,1.599,1.496,3.954
5790927.008,3.123,13.655,1.981,1.984,2.586,1.87
18371841.135,3.201,24.063,1.901,1.977,2.151,2.761
12439613.564,2.956,22.051,1.804,2.296,2.357,3.217
342312487.308,4.165,79.329,2.687,1.205,1.32,3.75
11618045.747,2.905,12.057,1.894,2.19,2.461,1.968
792783852.703,3.887,78.64,2.413,1.706,1.696,3.737
20922469.621,3.613,35.319,2.338,1.683,1.816,2.447
69540982.854,3.641,46.892,2.203,1.735,1.877,3.729
7045585.995,2.096,8.153,1.469,2.429,3.138,1.204
46088583.746,3.888,43.072,2.495,1.653,1.8,3.03
43238901.103,3.799,35.985,2.409,1.444,2.145,2.882
878213.342,2.382,5.96,1.546,2.363,3.065,2.152
74184402.341,2.717,21.556,1.615,2.186,2.205,3.23
2600709.164,2.388,12.187,1.557,2.719,2.392,2.628
567702852.658,4.003,80.576,2.199,2.042,1.662,3.54
6701433.546,2.462,8.218,1.58,2.233,2.984,1.458
293236621.698,4.303,47,2.526,1.2,1.792,3.108
3795242.482,1.878,6.316,1.64,2.47,3.098,1.612
