y,x1,x2,x3,x4,x5,x6
10.584,0.304,1.999,0.406,2.040,1.322,0.574
10.073,0.271,1.721,0.389,1.793,1.108,0.521
11.458,0.375,2.018,0.384,2.170,1.831,0.460
11.315,0.284,1.668,0.355,1.543,1.383,0.424
10.273,0.456,1.998,0.408,2.358,1.828,0.577
11.763,0.295,1.961,0.360,1.529,1.459,0.483
12.383,0.356,1.879,0.367,1.664,1.444,0.386
10.358,0.382,2.128,0.383,1.930,2.151,0.538
11.050,0.375,1.615,0.370,2.327,1.786,0.405
11.872,0.331,1.692,0.351,1.469,1.672,0.383
12.375,0.338,2.180,0.333,1.896,1.232,0.391
12.443,0.313,2.034,0.384,2.261,1.050,0.561
8.117,0.379,2.058,0.389,2.075,1.684,0.657
10.782,0.285,1.790,0.356,1.883,1.293,0.457
10.962,0.335,1.894,0.382,1.923,1.194,0.478
10.907,0.339,1.788,0.391,2.117,1.498,0.503
11.057,0.410,1.638,0.356,1.977,1.687,0.482
10.435,0.415,2.066,0.381,1.885,1.556,0.456
12.402,0.351,1.782,0.400,2.117,1.660,0.428
11.168,0.377,1.993,0.396,2.150,1.522,0.411
10.788,0.320,1.586,0.412,2.443,1.476,0.385
11.456,0.355,2.051,0.433,1.899,1.679,0.525
12.117,0.330,2.077,0.358,2.019,1.431,0.369
11.209,0.363,2.064,0.404,1.995,1.702,0.373
11.872,0.349,2.038,0.418,2.344,1.322,0.444
12.503,0.298,1.981,0.412,1.977,1.019,0.462
10.472,0.305,2.212,0.405,1.966,1.407,0.499
11.145,0.380,1.972,0.414,2.525,1.264,0.449
11.496,0.339,1.961,0.379,2.112,1.433,0.423
12.036,0.339,2.107,0.385,1.956,1.457,0.440
12.763,0.438,2.302,0.394,2.546,1.531,0.399
13.269,0.319,1.851,0.414,1.963,1.424,0.370
11.805,0.349,2.115,0.366,2.337,1.985,0.454
11.767,0.314,1.708,0.372,1.945,1.215,0.437
12.025,0.418,2.228,0.406,2.070,2.061,0.415
12.949,0.367,1.790,0.390,2.159,1.774,0.366
11.673,0.373,1.878,0.390,2.000,1.681,0.390
11.985,0.288,1.593,0.438,2.177,1.406,0.412
13.378,0.321,2.049,0.396,2.392,1.519,0.370
11.085,0.540,2.510,0.381,2.352,2.149,0.546
12.908,0.340,1.718,0.441,2.559,1.690,0.353
12.763,0.274,1.921,0.410,1.955,1.626,0.349
11.813,0.378,2.101,0.402,2.490,1.861,0.426
11.569,0.325,2.047,0.376,1.624,1.358,0.426
11.735,0.362,2.285,0.417,2.002,1.653,0.543
12.199,0.356,1.753,0.460,2.486,1.652,0.431
13.674,0.375,2.466,0.435,2.473,1.559,0.424
13.396,0.397,2.393,0.473,2.436,1.456,0.408
13.337,0.378,2.311,0.378,2.181,1.855,0.444
11.636,0.388,2.119,0.416,2.493,1.540,0.441
11.662,0.348,2.276,0.433,2.226,1.759,0.482
13.814,0.331,2.203,0.398,2.038,1.707,0.343
11.535,0.344,2.026,0.397,2.329,1.306,0.422
13.106,0.453,2.510,0.418,2.554,1.715,0.395
13.039,0.354,2.418,0.406,2.086,1.781,0.432
11.803,0.460,2.442,0.399,2.326,1.560,0.433
12.530,0.367,2.513,0.407,2.674,1.992,0.438
12.325,0.370,2.356,0.413,2.653,1.679,0.397
13.478,0.424,2.374,0.481,2.809,2.014,0.362
12.464,0.310,2.333,0.446,2.046,2.198,0.423
11.705,0.345,2.168,0.392,2.053,1.690,0.445
12.876,0.345,2.729,0.424,2.559,1.769,0.376
12.817,0.374,2.330,0.409,2.199,1.823,0.421
12.459,0.447,2.536,0.389,2.330,1.926,0.411
12.751,0.323,2.234,0.456,2.584,1.315,0.400
13.254,0.302,2.142,0.426,2.308,1.468,0.336
12.259,0.379,2.376,0.483,2.242,1.781,0.431
12.348,0.516,2.772,0.392,2.365,1.732,0.452
13.536,0.380,2.597,0.532,2.406,1.486,0.383
12.326,0.399,2.217,0.411,2.366,1.573,0.404
12.081,0.320,2.207,0.471,2.199,1.851,0.413
12.892,0.328,2.107,0.434,2.282,1.619,0.404
12.316,0.320,2.094,0.516,2.801,1.715,0.368
13.339,0.385,2.369,0.412,2.674,1.704,0.313
14.554,0.356,2.415,0.427,2.425,1.860,0.348
13.295,0.470,2.819,0.439,2.773,1.860,0.361
12.756,0.456,2.697,0.408,2.656,1.997,0.399
12.435,0.333,2.285,0.502,2.417,1.651,0.418
14.026,0.421,2.607,0.443,2.772,1.609,0.327
13.086,0.329,2.319,0.470,2.176,1.464,0.365
13.314,0.370,2.619,0.456,2.583,1.826,0.366
13.148,0.391,2.621,0.453,2.932,1.726,0.391
14.481,0.452,2.262,0.436,2.849,1.417,0.286
13.205,0.544,2.641,0.440,2.823,2.238,0.375
14.500,0.294,2.274,0.431,2.405,1.783,0.298
12.427,0.423,2.797,0.494,2.464,2.070,0.396
13.268,0.531,2.746,0.501,3.102,2.169,0.314
13.909,0.434,2.796,0.434,2.791,1.736,0.358
12.759,0.436,2.403,0.432,2.666,1.702,0.384
12.420,0.350,2.405,0.479,2.923,1.907,0.384
12.008,0.416,2.236,0.449,2.843,1.654,0.360
14.830,0.460,3.080,0.510,3.254,1.874,0.308
15.135,0.443,2.808,0.442,2.629,1.856,0.299
12.174,0.415,2.307,0.478,3.019,1.674,0.377
12.715,0.449,2.798,0.463,2.994,1.750,0.384
14.787,0.395,2.358,0.426,2.752,1.776,0.284
14.891,0.390,2.685,0.499,2.851,1.969,0.295
13.986,0.378,2.446,0.450,2.794,1.936,0.287
13.000,0.514,2.586,0.496,3.020,1.784,0.378
14.277,0.509,3.080,0.449,2.446,1.937,0.338
14.176,0.386,2.313,0.460,2.457,1.849,0.301
15.584,0.467,2.955,0.440,2.684,2.314,0.292
14.348,0.397,2.513,0.457,2.520,1.970,0.292
14.626,0.391,2.658,0.510,2.538,1.921,0.326
14.319,0.397,2.553,0.446,2.299,1.728,0.301
12.983,0.366,2.827,0.517,2.617,1.494,0.366
13.606,0.389,2.836,0.481,2.200,1.778,0.381
15.172,0.473,2.983,0.490,3.101,2.072,0.326
14.908,0.384,2.474,0.463,3.308,1.718,0.283
15.325,0.397,2.692,0.454,3.038,1.920,0.289
15.264,0.412,2.790,0.463,3.131,2.026,0.312
15.491,0.322,2.531,0.542,2.834,1.953,0.284
13.175,0.318,2.559,0.476,2.686,1.439,0.372
13.061,0.550,3.208,0.480,3.121,2.085,0.381
15.168,0.491,2.573,0.464,3.054,2.017,0.303
14.740,0.355,2.678,0.478,2.815,1.890,0.293
14.345,0.442,2.541,0.586,3.135,1.758,0.327
15.176,0.469,2.981,0.497,3.285,1.918,0.299
13.971,0.460,3.116,0.545,2.711,1.742,0.331
15.779,0.389,2.713,0.440,2.938,2.003,0.271
15.813,0.591,3.199,0.457,3.483,2.213,0.270
12.167,0.325,2.875,0.541,2.704,1.436,0.382
15.618,0.339,2.845,0.495,3.019,1.421,0.273
16.010,0.404,2.847,0.592,2.691,1.926,0.327
14.714,0.403,2.634,0.516,3.454,1.710,0.290
15.546,0.443,2.833,0.549,3.307,2.027,0.284
14.516,0.465,2.758,0.533,2.591,1.835,0.323
14.788,0.362,3.035,0.510,3.224,1.622,0.281
14.808,0.513,3.095,0.474,3.142,2.070,0.322
16.344,0.454,2.952,0.440,2.835,2.038,0.266
13.700,0.331,2.847,0.556,2.793,1.640,0.344
16.379,0.562,3.108,0.478,3.169,2.111,0.271
14.537,0.476,2.697,0.497,2.965,2.153,0.309
14.346,0.344,2.887,0.527,2.984,1.984,0.287
13.529,0.494,2.853,0.581,3.217,2.188,0.343
13.833,0.459,2.802,0.553,2.717,1.829,0.323
15.927,0.600,3.128,0.483,3.693,2.197,0.275
15.531,0.412,2.923,0.513,3.537,2.151,0.283
15.315,0.337,2.824,0.545,2.750,1.917,0.281
13.128,0.444,3.052,0.500,3.227,2.289,0.334
15.771,0.359,3.195,0.550,2.991,1.748,0.266
15.989,0.456,3.214,0.481,3.379,2.225,0.271
15.306,0.633,3.211,0.536,3.495,2.050,0.309
14.324,0.592,2.929,0.493,3.350,2.008,0.359
13.750,0.406,2.802,0.566,2.870,2.121,0.331
15.755,0.378,2.760,0.569,3.009,1.799,0.266
14.521,0.369,2.861,0.535,2.831,2.124,0.297
15.641,0.362,2.660,0.501,2.872,1.905,0.250
16.296,0.476,2.861,0.511,3.228,2.218,0.245
16.190,0.441,3.096,0.539,3.098,2.169,0.262
16.377,0.602,3.239,0.455,3.022,2.243,0.248
16.485,0.713,3.255,0.538,3.075,2.353,0.273
16.207,0.443,3.287,0.542,3.301,1.979,0.254
17.201,0.606,3.299,0.526,3.600,2.203,0.262
15.406,0.456,3.126,0.585,2.958,2.105,0.287
15.395,0.437,3.274,0.557,3.276,2.228,0.260
15.072,0.526,2.908,0.577,3.510,1.705,0.262
16.314,0.469,3.190,0.582,3.145,1.527,0.273
16.606,0.409,3.134,0.537,3.047,1.801,0.268
16.466,0.380,3.029,0.484,3.035,1.624,0.249
16.598,0.555,3.020,0.566,3.318,2.375,0.251
17.356,0.439,3.118,0.527,3.088,2.055,0.254
16.307,0.535,3.147,0.523,3.174,2.192,0.274
16.080,0.605,3.513,0.515,3.106,2.428,0.302
16.817,0.607,3.323,0.567,3.381,2.293,0.243
16.957,0.615,3.038,0.529,3.458,2.385,0.239
15.592,0.482,3.549,0.674,3.257,2.067,0.288
17.294,0.459,3.322,0.532,2.935,2.137,0.246
15.001,0.448,3.221,0.680,3.326,2.063,0.284
15.084,0.389,2.978,0.573,3.125,2.046,0.287
16.281,0.481,3.521,0.568,3.455,2.112,0.270
14.194,0.508,3.209,0.704,2.962,2.201,0.316
15.514,0.518,3.223,0.664,3.225,2.014,0.280
15.605,0.413,3.299,0.598,3.728,2.072,0.245
17.351,0.620,3.298,0.508,3.484,2.123,0.244
14.656,0.398,3.243,0.675,3.016,2.054,0.301
13.713,0.381,3.004,0.767,3.444,1.927,0.288
16.789,0.457,3.447,0.567,3.160,1.678,0.283
15.937,0.582,3.337,0.612,3.733,2.166,0.259
16.841,0.461,3.547,0.644,3.627,2.016,0.264
15.870,0.475,3.254,0.652,3.919,1.880,0.275
17.011,0.607,3.538,0.601,3.790,1.936,0.246
15.753,0.656,3.656,0.651,3.794,2.163,0.270
16.979,0.609,3.390,0.576,3.743,2.193,0.240
16.757,0.428,3.289,0.534,3.323,2.042,0.246
15.538,0.410,2.998,0.540,3.525,2.066,0.243
14.904,0.654,3.716,0.593,3.477,2.169,0.292
17.659,0.708,3.762,0.626,3.812,2.628,0.239
17.012,0.506,3.566,0.702,3.309,2.445,0.234
17.402,0.387,3.141,0.560,3.268,2.013,0.227
16.351,0.382,3.399,0.651,3.492,1.979,0.247
18.382,0.653,3.712,0.657,3.930,2.487,0.235
16.518,0.411,3.385,0.649,3.550,2.294,0.245
16.375,0.802,3.471,0.592,3.825,2.423,0.243
16.670,0.445,3.674,0.687,3.764,2.071,0.249
17.563,0.720,3.744,0.611,4.068,2.606,0.251
15.996,0.714,3.761,0.681,3.888,2.184,0.257
17.195,0.404,3.465,0.623,3.588,2.053,0.238
15.924,0.406,3.775,0.642,3.204,2.269,0.265
15.402,0.423,3.347,0.610,3.798,1.694,0.272
17.453,0.513,3.284,0.723,3.822,2.076,0.240
16.093,0.449,3.625,0.809,3.632,1.772,0.260
15.408,0.437,3.262,0.702,3.529,2.041,0.252
16.257,0.606,3.900,0.581,3.646,2.268,0.265
17.259,0.560,3.952,0.625,3.644,2.251,0.239
18.001,0.749,3.842,0.668,4.237,2.368,0.237
16.351,0.616,3.574,0.704,3.772,2.196,0.268
17.250,0.386,3.529,0.592,3.307,2.064,0.255
16.182,0.446,3.613,0.653,4.091,2.198,0.230
17.408,0.709,3.793,0.658,4.026,2.379,0.240
17.162,0.506,3.283,0.660,4.186,1.812,0.238
16.838,0.630,3.816,0.753,3.909,2.134,0.226
18.757,0.502,3.960,0.594,3.655,2.413,0.217
18.824,0.550,3.417,0.725,4.225,2.080,0.213
16.929,0.576,3.489,0.716,3.848,2.129,0.246
15.210,0.596,3.760,0.914,4.041,2.140,0.274
17.754,0.507,3.669,0.655,3.798,1.857,0.224
18.593,0.535,3.684,0.638,3.756,2.667,0.221
18.194,0.507,3.888,0.795,3.620,2.334,0.248
16.937,0.864,3.955,0.734,3.974,2.663,0.256
18.235,0.552,3.740,0.682,4.038,2.526,0.218
17.642,0.507,3.834,0.665,4.016,2.406,0.228
18.173,0.694,3.772,0.763,4.046,1.941,0.241
17.779,0.662,3.656,0.737,4.136,2.359,0.245
18.727,0.993,4.100,0.601,4.084,2.641,0.229
18.448,0.707,3.801,0.779,4.344,2.221,0.221
17.657,1.000,3.949,0.706,4.214,2.730,0.237
18.474,0.650,3.868,0.798,4.265,2.326,0.223
17.837,0.871,3.963,0.686,4.086,2.597,0.213
17.067,0.608,3.911,0.733,4.154,2.379,0.242
18.829,0.418,3.633,0.606,3.749,1.815,0.210
16.159,0.522,3.480,0.790,4.107,1.897,0.254
18.546,0.422,3.594,0.778,3.937,2.105,0.183
18.068,0.458,3.406,0.784,3.924,1.927,0.216
15.905,0.624,3.733,0.860,4.234,2.424,0.248
17.686,0.682,3.978,0.747,4.190,2.268,0.233
18.274,0.569,3.800,0.775,3.844,2.159,0.224
17.168,0.506,3.943,0.808,3.773,2.005,0.254
18.199,0.662,3.732,0.892,4.457,2.104,0.226
20.685,0.903,4.027,0.795,4.602,2.821,0.212
18.424,0.460,3.853,0.770,4.023,2.246,0.215
16.467,0.593,3.859,0.296,4.263,2.481,0.232
17.575,0.928,4.711,0.660,3.929,2.437,0.222
18.214,0.504,4.057,0.847,3.925,2.269,0.244
18.224,0.740,4.178,0.651,3.883,2.489,0.235
21.099,0.429,3.840,0.665,3.863,2.093,0.232
