y,x1,x2,x3,x4,x5,x6
10.584,1.815,1.999,1.569,2.040,1.322,1.319
10.073,1.922,1.721,1.603,1.793,1.108,1.386
11.458,1.632,2.018,1.613,2.170,1.831,1.474
11.315,1.876,1.668,1.678,1.543,1.383,1.536
10.273,1.481,1.998,1.565,2.358,1.828,1.316
11.763,1.840,1.961,1.666,1.529,1.459,1.439
12.383,1.676,1.879,1.652,1.664,1.444,1.609
10.358,1.618,2.128,1.617,1.930,2.151,1.364
11.050,1.633,1.615,1.644,2.327,1.786,1.571
11.872,1.737,1.692,1.689,1.469,1.672,1.616
12.375,1.721,2.180,1.732,1.896,1.232,1.599
11.328,1.787,2.034,1.613,2.261,1.050,1.335
7.831,1.625,2.058,1.603,2.075,1.684,1.234
10.782,1.874,1.790,1.675,1.883,1.293,1.479
10.962,1.727,1.894,1.618,1.923,1.194,1.446
10.907,1.718,1.788,1.598,2.117,1.498,1.410
11.057,1.562,1.638,1.676,1.977,1.687,1.441
10.435,1.552,2.066,1.619,1.885,1.556,1.481
12.402,1.689,1.782,1.581,2.117,1.660,1.528
11.168,1.629,1.993,1.589,2.150,1.522,1.560
10.788,1.768,1.586,1.559,2.443,1.476,1.611
11.456,1.679,2.051,1.519,1.899,1.679,1.380
12.117,1.741,2.077,1.672,2.019,1.431,1.645
11.209,1.660,2.064,1.572,1.995,1.702,1.637
11.872,1.692,2.038,1.547,2.344,1.322,1.500
12.503,1.832,1.981,1.558,1.977,1.019,1.471
10.472,1.810,2.212,1.572,1.966,1.407,1.416
11.145,1.623,1.972,1.555,2.525,1.264,1.492
11.496,1.717,1.961,1.624,2.112,1.433,1.538
12.036,1.718,2.107,1.612,1.956,1.457,1.508
12.763,1.512,2.302,1.593,2.546,1.531,1.584
13.269,1.770,1.851,1.555,1.963,1.424,1.644
11.805,1.692,2.115,1.652,2.337,1.985,1.483
11.767,1.785,1.708,1.640,1.945,1.215,1.513
12.025,1.547,2.228,1.570,2.070,2.061,1.552
12.949,1.650,1.790,1.601,2.159,1.774,1.653
11.320,1.638,1.878,1.600,2.000,1.681,1.602
11.985,1.863,1.593,1.511,2.177,1.406,1.558
13.378,1.765,2.049,1.588,2.392,1.519,1.645
11.085,1.361,2.510,1.620,2.352,2.149,1.353
12.908,1.715,1.718,1.505,2.559,1.690,1.683
12.763,1.912,1.921,1.561,1.955,1.626,1.692
11.813,1.626,2.101,1.577,2.490,1.861,1.532
11.569,1.753,2.047,1.632,1.624,1.358,1.532
11.735,1.662,2.285,1.548,2.002,1.653,1.357
12.199,1.677,1.753,1.474,2.486,1.652,1.524
13.674,1.632,2.466,1.516,2.473,1.559,1.536
13.396,1.586,2.393,1.454,2.436,1.456,1.565
13.337,1.627,2.311,1.626,2.181,1.855,1.502
11.636,1.606,2.119,1.551,2.493,1.540,1.506
11.662,1.694,2.276,1.519,2.226,1.759,1.441
13.814,1.739,2.203,1.584,2.038,1.707,1.708
11.535,1.705,2.026,1.586,2.329,1.306,1.539
13.106,1.486,2.510,1.547,2.554,1.715,1.591
13.039,1.681,2.418,1.569,2.086,1.781,1.522
11.803,1.474,2.442,1.583,2.326,1.560,1.520
12.530,1.651,2.513,1.567,2.674,1.992,1.511
12.325,1.644,2.356,1.555,2.653,1.679,1.586
13.478,1.536,2.374,1.442,2.809,2.014,1.661
12.464,1.796,2.333,1.498,2.046,2.198,1.537
11.705,1.703,2.168,1.597,2.053,1.690,1.500
12.876,1.703,2.729,1.535,2.559,1.769,1.632
12.817,1.635,2.330,1.563,2.199,1.823,1.541
12.459,1.495,2.536,1.602,2.330,1.926,1.560
12.751,1.760,2.234,1.480,2.584,1.315,1.581
13.254,1.820,2.142,1.532,2.308,1.468,1.726
12.259,1.625,2.376,1.438,2.242,1.781,1.524
12.348,1.392,2.772,1.597,2.365,1.732,1.487
13.536,1.622,2.597,1.371,2.406,1.486,1.616
12.326,1.584,2.217,1.560,2.366,1.573,1.573
12.081,1.768,2.207,1.457,2.199,1.851,1.557
12.892,1.746,2.107,1.518,2.282,1.619,1.574
12.316,1.768,2.094,1.392,2.801,1.715,1.648
13.339,1.612,2.369,1.558,2.674,1.704,1.787
14.554,1.677,2.415,1.529,2.425,1.860,1.696
13.295,1.459,2.819,1.509,2.773,1.860,1.664
12.756,1.480,2.697,1.565,2.656,1.997,1.584
12.435,1.732,2.285,1.411,2.417,1.651,1.547
14.026,1.541,2.607,1.503,2.772,1.609,1.750
13.086,1.743,2.319,1.459,2.176,1.464,1.655
13.314,1.645,2.619,1.480,2.583,1.826,1.653
13.148,1.600,2.621,1.486,2.932,1.726,1.600
14.481,1.488,2.262,1.515,2.849,1.417,1.869
13.205,1.356,2.641,1.507,2.823,2.238,1.634
14.500,1.844,2.274,1.523,2.405,1.783,1.832
12.427,1.538,2.797,1.423,2.464,2.070,1.588
13.268,1.372,2.746,1.413,3.102,2.169,1.785
13.909,1.518,2.796,1.518,2.791,1.736,1.670
12.759,1.514,2.403,1.522,2.666,1.702,1.614
12.420,1.690,2.405,1.445,2.923,1.907,1.614
12.008,1.550,2.236,1.492,2.843,1.654,1.668
14.830,1.474,3.080,1.400,3.254,1.874,1.802
15.135,1.502,2.808,1.504,2.629,1.856,1.828
12.174,1.552,2.307,1.446,3.019,1.674,1.628
12.715,1.493,2.798,1.469,2.994,1.750,1.613
14.787,1.591,2.358,1.533,2.752,1.776,1.878
14.891,1.600,2.685,1.415,2.851,1.969,1.841
13.986,1.626,2.446,1.490,2.794,1.936,1.867
13.000,1.395,2.586,1.420,3.020,1.784,1.626
14.277,1.402,3.080,1.492,2.446,1.937,1.721
14.176,1.609,2.313,1.474,2.457,1.849,1.824
15.584,1.463,2.955,1.508,2.684,2.314,1.851
14.348,1.587,2.513,1.479,2.520,1.970,1.851
14.626,1.599,2.658,1.401,2.538,1.921,1.751
14.319,1.587,2.553,1.497,2.299,1.728,1.824
12.983,1.652,2.827,1.390,2.617,1.494,1.653
13.606,1.604,2.836,1.441,2.200,1.778,1.621
15.172,1.454,2.983,1.428,3.101,2.072,1.750
14.908,1.613,2.474,1.470,3.308,1.718,1.878
15.325,1.586,2.692,1.483,3.038,1.920,1.859
15.264,1.558,2.790,1.469,3.131,2.026,1.789
15.491,1.761,2.531,1.358,2.834,1.953,1.878
13.175,1.773,2.559,1.449,2.686,1.439,1.639
13.061,1.348,3.208,1.443,3.121,2.085,1.620
15.168,1.426,2.573,1.468,3.054,2.017,1.817
14.740,1.678,2.678,1.447,2.815,1.890,1.847
14.345,1.504,2.541,1.307,3.135,1.758,1.749
15.176,1.460,2.981,1.418,3.285,1.918,1.828
13.971,1.475,3.116,1.355,2.711,1.742,1.737
15.779,1.603,2.713,1.508,2.938,2.003,1.921
15.813,1.300,3.199,1.479,3.483,2.213,1.923
12.167,1.755,2.875,1.360,2.704,1.436,1.617
15.618,1.718,2.845,1.421,3.019,1.421,1.912
16.010,1.573,2.847,1.300,2.691,1.926,1.748
14.714,1.576,2.634,1.392,3.454,1.710,1.857
15.546,1.502,2.833,1.350,3.307,2.027,1.877
14.516,1.466,2.758,1.369,2.591,1.835,1.760
14.788,1.663,3.035,1.400,3.224,1.622,1.887
14.808,1.396,3.095,1.453,3.142,2.070,1.763
16.344,1.484,2.952,1.507,2.835,2.038,1.940
13.700,1.739,2.847,1.341,2.793,1.640,1.705
16.379,1.334,3.108,1.446,3.169,2.111,1.920
14.537,1.450,2.697,1.418,2.965,2.153,1.798
14.346,1.704,2.887,1.378,2.984,1.984,1.868
13.529,1.422,2.853,1.312,3.217,2.188,1.708
13.833,1.475,2.802,1.345,2.717,1.829,1.759
15.927,1.291,3.128,1.439,3.693,2.197,1.907
15.531,1.558,2.923,1.396,3.537,2.151,1.881
15.315,1.723,2.824,1.354,2.750,1.917,1.887
13.128,1.501,3.052,1.414,3.227,2.289,1.732
15.771,1.670,3.195,1.348,2.991,1.748,1.938
15.989,1.480,3.214,1.441,3.379,2.225,1.923
15.306,1.257,3.211,1.366,3.495,2.050,1.800
14.324,1.299,2.929,1.425,3.350,2.008,1.668
13.750,1.569,2.802,1.330,2.870,2.121,1.739
15.755,1.627,2.760,1.326,3.009,1.799,1.937
14.521,1.647,2.861,1.367,2.831,2.124,1.836
15.641,1.661,2.660,1.412,2.872,1.905,2.001
16.296,1.450,2.861,1.399,3.228,2.218,2.019
16.190,1.507,3.096,1.362,3.098,2.169,1.953
16.377,1.289,3.239,1.483,3.022,2.243,2.010
16.485,1.184,3.255,1.364,3.075,2.353,1.913
16.207,1.502,3.287,1.358,3.301,1.979,1.984
17.201,1.285,3.299,1.379,3.600,2.203,1.955
15.406,1.481,3.126,1.307,2.958,2.105,1.868
15.395,1.512,3.274,1.340,3.276,2.228,1.960
15.072,1.379,2.908,1.317,3.510,1.705,1.954
16.314,1.460,3.190,1.311,3.145,1.527,1.913
16.606,1.563,3.134,1.365,3.047,1.801,1.930
16.466,1.623,3.029,1.437,3.035,1.624,2.003
16.598,1.343,3.020,1.329,3.318,2.375,1.994
17.356,1.510,3.118,1.377,3.088,2.055,1.985
16.307,1.367,3.147,1.383,3.174,2.192,1.910
16.080,1.286,3.513,1.394,3.106,2.428,1.820
16.817,1.284,3.323,1.328,3.381,2.293,2.030
16.957,1.275,3.038,1.375,3.458,2.385,2.045
15.592,1.441,3.549,1.218,3.257,2.067,1.864
17.294,1.476,3.322,1.372,2.935,2.137,2.015
15.001,1.494,3.221,1.213,3.326,2.063,1.876
15.084,1.603,2.978,1.321,3.125,2.046,1.867
16.281,1.441,3.521,1.327,3.455,2.112,1.925
14.194,1.403,3.209,1.192,2.962,2.201,1.779
15.514,1.390,3.223,1.227,3.225,2.014,1.890
15.605,1.556,3.299,1.294,3.728,2.072,2.019
17.351,1.270,3.298,1.403,3.484,2.123,2.023
14.812,1.586,3.243,1.217,3.016,2.054,1.823
13.713,1.620,3.004,1.142,3.444,1.927,1.863
16.394,1.479,3.447,1.328,3.160,1.678,1.879
15.937,1.311,3.337,1.278,3.733,2.166,1.966
16.841,1.473,3.547,1.246,3.627,2.016,1.947
15.870,1.451,3.254,1.239,3.919,1.880,1.907
17.011,1.284,3.538,1.290,3.790,1.936,2.018
15.753,1.235,3.656,1.240,3.794,2.163,1.925
16.979,1.282,3.390,1.318,3.743,2.193,2.042
16.757,1.528,3.289,1.369,3.323,2.042,2.014
15.538,1.561,2.998,1.361,3.525,2.066,2.029
14.904,1.237,3.716,1.299,3.477,2.169,1.850
17.659,1.189,3.762,1.263,3.812,2.628,2.047
17.012,1.405,3.566,1.193,3.309,2.445,2.065
17.402,1.608,3.141,1.336,3.268,2.013,2.099
16.351,1.619,3.399,1.240,3.492,1.979,2.010
18.382,1.237,3.712,1.234,3.930,2.487,2.062
16.518,1.560,3.385,1.241,3.550,2.294,2.021
16.375,1.116,3.471,1.299,3.825,2.423,2.030
16.670,1.499,3.674,1.206,3.764,2.071,2.003
17.563,1.179,3.744,1.280,4.068,2.606,1.997
15.996,1.184,3.761,1.212,3.888,2.184,1.972
17.195,1.573,3.465,1.267,3.588,2.053,2.050
15.924,1.570,3.775,1.248,3.204,2.269,1.944
15.402,1.538,3.347,1.280,3.798,1.694,1.918
17.453,1.396,3.284,1.176,3.822,2.076,2.040
16.093,1.492,3.625,1.112,3.632,1.772,1.961
15.408,1.512,3.262,1.193,3.529,2.041,1.990
16.257,1.285,3.900,1.312,3.646,2.268,1.941
17.259,1.337,3.952,1.264,3.644,2.251,2.047
18.001,1.155,3.842,1.224,4.237,2.368,2.054
16.351,1.274,3.574,1.192,3.772,2.196,1.930
17.250,1.610,3.529,1.299,3.307,2.064,1.979
16.182,1.498,3.613,1.237,4.091,2.198,2.084
17.408,1.188,3.793,1.233,4.026,2.379,2.041
17.162,1.406,3.283,1.231,4.186,1.812,2.051
16.838,1.259,3.816,1.152,3.909,2.134,2.104
19.258,1.411,3.960,1.297,3.655,2.413,2.146
18.824,1.348,3.417,1.175,4.225,2.080,2.165
16.929,1.317,3.489,1.182,3.848,2.129,2.018
15.210,1.296,3.760,1.046,4.041,2.140,1.911
17.754,1.404,3.669,1.235,3.798,1.857,2.114
18.593,1.367,3.684,1.252,3.756,2.667,2.128
18.194,1.405,3.888,1.122,3.620,2.334,2.009
16.937,1.076,3.955,1.167,3.974,2.663,1.977
18.235,1.347,3.740,1.211,4.038,2.526,2.144
17.642,1.404,3.834,1.227,4.016,2.406,2.093
18.173,1.200,3.772,1.145,4.046,1.941,2.037
17.779,1.229,3.656,1.165,4.136,2.359,2.021
18.727,1.004,4.100,1.290,4.084,2.641,2.090
18.448,1.189,3.801,1.133,4.344,2.221,2.126
17.657,1.000,3.949,1.190,4.214,2.730,2.053
18.474,1.241,3.868,1.120,4.265,2.326,2.119
17.837,1.072,3.963,1.207,4.086,2.597,2.165
17.067,1.283,3.911,1.168,4.154,2.379,2.032
18.829,1.547,3.633,1.285,3.749,1.815,2.182
16.159,1.384,3.480,1.125,4.107,1.897,1.984
18.546,1.540,3.594,1.133,3.937,2.105,2.334
18.068,1.477,3.406,1.129,3.924,1.927,2.153
15.905,1.265,3.733,1.078,4.234,2.424,2.007
17.686,1.211,3.978,1.157,4.190,2.268,2.071
18.274,1.326,3.800,1.136,3.844,2.159,2.114
17.168,1.406,3.943,1.113,3.773,2.005,1.984
18.199,1.229,3.732,1.059,4.457,2.104,2.101
20.783,1.052,4.027,1.122,4.602,2.821,2.174
18.424,1.474,3.853,1.140,4.023,2.246,2.155
16.467,1.299,3.859,1.687,4.263,2.481,2.076
17.575,1.038,4.711,1.231,3.929,2.437,2.124
18.214,1.408,4.057,1.087,3.925,2.269,2.024
18.224,1.163,4.178,1.240,3.883,2.489,2.062
19.219,1.526,3.840,1.226,3.863,2.093,2.078
