"y","x1","x2","x3","x4","x5","x6"
7071057893774.3,3.03,19.612,14.393,3.171,2.374,2.728
376130512329.424,2.458,15.396,22.812,2.739,1.982,1.931
426760576877.444,1.792,25.154,7.198,3.689,2.548,3.237
588520800171.503,3.158,16.801,15.145,3.225,2.526,2.936
481481982724.028,2.22,16.542,25.074,2.689,3.209,2.444
38784003031421.3,2.377,61.209,5.855,4.111,3.062,3.572
150503513792742,1.961,46.845,5.777,3.719,4.319,4.056
47269314826.9,4.085,6.018,49.32,2.349,1.728,1.567
376121247055.366,2.051,15.312,10.513,3.327,2.49,2.663
63846759025.743,3.778,8.933,52.891,1.577,2.977,1.974
4137535830.353,4.084,3.299,70.751,1.382,2.431,1.427
26217463315078.1,2.045,41.095,6.013,3.874,2.661,3.457
7307403496314.74,2.015,31.386,10.581,3.178,3.242,3.175
13461798774195.4,2.711,59.875,6.744,3.773,3.021,3.226
3146511041442.55,3.492,48.373,6.207,3.694,3.156,3.344
720772836821.415,2.987,23.823,10.374,3.687,2.644,2.992
116097211562.561,3.469,11.821,33.825,2.519,2.74,2.116
9453384095.873,3.395,12.651,20.662,2.564,1.628,1.865
11060280355395,1.343,61.656,3.612,4.384,2.859,3.471
612537631927.963,2.961,17.078,20.563,3.111,2.955,2.947
482382663000.232,2.375,10.743,21.54,2.297,2.772,2.481
186624415826.606,2.249,16.109,11.731,3.275,2.293,2.973
52667929576526.1,2.29,51.274,6.852,3.671,4.118,3.696
-155874503220195,3.091,3.024,48.279,1.938,-0.018,1.017
16918495308109.8,3.12,40.131,11.446,3.928,3.13,3.306
1729110051325.06,2.352,25.862,9.602,3.185,2.351,2.669
1267135687143.33,3.197,18.561,29.849,3.015,2.794,2.346
2330363366.78,2.763,5.428,39.448,2.323,1.435,1.727
59087179321.087,2.956,11.141,23.895,2.365,1.858,1.858
133181684345.394,3.353,10.537,29.856,2.658,2.799,2.65
219615645496.725,3.679,10.749,42.627,1.677,2.914,2.01
57107414834.761,3.438,5.357,44.834,1.917,2.492,2.011
79206079282615.4,2.223,71.217,6.71,3.935,4.401,3.964
57049282447666.5,1.637,81.982,3.969,3.712,3.703,3.835
13709453114103.6,1.413,33.099,9.274,3.854,2.993,3.425
26052496702.032,4.167,8.016,28.259,1.512,2.649,1.933
22507801907090,1.83,70.832,6.793,4.028,2.483,3.259
8116212077917.21,2.064,47.091,5.906,4.061,3.554,3.901
7963018055427.6,3.398,28.602,18.218,3.142,2.994,2.888
13336452052035.7,1.222,34.113,9.117,3.398,4.243,3.746
60217591488.382,2.233,9.22,25.739,2.267,2.398,2.237
11424818564.353,2.718,7.134,37.5,1.762,1.161,1
153503853209.647,3.905,8.986,73.207,1.773,2.271,1.474
1747723214742.77,2.797,21.184,9.161,3.551,2.895,3.433
38150383643801.1,1.778,59.168,3.821,3.929,3.426,3.882
12532420944028.2,2.016,37.585,9.105,3.639,3.467,3.572
18212640478297.7,2.216,43.733,3.724,4.359,3.614,4.23
4081201071566.18,2.096,23.557,14.271,3.593,3.475,3.305
95101621239.412,2.847,6.867,35.711,2.085,2.26,2.049
24231447480589.6,2.725,33.733,7.991,4.083,3.712,3.706
15113947574323.2,2.045,30.058,8.405,3.511,3.382,3.395
3835084330386.58,2.761,32.734,9.595,3.763,3.218,3.515
4081820873537.36,2.349,31.065,16.582,2.658,3.478,2.972
9859029006736.43,1.818,33.821,8.88,3.551,3.251,3.492
49278258791.919,3.744,6.962,55.326,1.94,1.581,1.454
13987830146861.6,2.449,42.699,7.717,4.017,3.049,3.454
16262058110561.4,1.771,57.869,5.775,4.052,3.08,3.534
83568488956.122,3.91,8.77,27.399,2.713,2.124,2.342
15615893936839.7,1.234,41.706,5.996,3.65,3.09,3.297
648478454260.077,3.745,17.142,34.46,2.906,2.788,2.16
76545852501.187,3.616,11.301,23.916,2.459,1.804,2.016
67486262267140,2.456,88.263,4.19,4.01,3.619,3.649
20559875505767.9,2.344,63.787,4.619,4.405,3.691,4.285
2047986882404.6,1.791,17.929,21.124,3.298,2.609,2.846
33510591791453.1,1.638,64.268,41.714,4.787,3.065,3.864
2189675891780.77,2.853,24.567,10.678,3.491,2.644,3.051
5173270893.645,4.198,2.872,79.936,2.018,1.573,1.458
129231896985.841,3.612,7.604,26.276,2.758,2.336,2.413
78418468631228.5,1.36,92.221,4.05,4.015,3.881,3.814
29382355273.199,2.921,6.449,28.729,2.116,2.451,2.212
692730106690205,1.521,74.141,6.773,3.573,4.25,3.756
21030124475965,2.986,31.819,17.732,3.462,3.118,2.956
762976052186.466,2.508,13.609,21.485,2.698,2.704,2.424
29155707008540,1.205,47.708,6.642,3.58,3.284,3.408
2584862971.674,3.767,2.761,66.899,2.313,1.148,1.537
348220425463.804,2.705,17.53,8.945,3.423,2.683,3.274
33659763522.187,3.731,7.138,49.311,2.033,2.388,1.732
1354823080433.14,2.96,29.167,10.671,3.781,2.52,2.921
1688546789.635,3.402,3.642,38.759,0.089,2.475,1.706
707901430222.287,2.461,19.536,10.492,3.551,2.381,3.024
3639626214998.42,2.246,39.013,7.138,3.923,2.759,3.481
139053035366.294,1.81,12.036,9.346,3,2.307,2.773
173721355465658,1.744,49.842,5.116,3.999,4.075,4.247
21922243249129.1,1.714,46.154,5.691,4.65,3.49,4.137
651910547094.676,3.612,14.007,36.251,2.097,2.58,2.002
345860841749.192,4.164,10.161,53.788,2.381,1.863,1.773
672149217253.421,1.936,18.561,14.223,3.214,3.167,2.858
3700455241599310,2.578,155.64,4.39,4.229,4.262,4.236
844220807668.458,2.996,14.177,14.615,3.548,2.426,2.963
189292481152.354,3,14.738,20.664,2.153,2.948,2.24
38210234227.623,2.823,11.08,24.1,1.976,2.297,1.92
31412617793142.4,1.645,37.836,7.434,3.754,3.457,3.596
99172517242886,2.688,51.957,6.762,3.793,4.31,4.177
58540395177.651,3.213,11.126,31.593,2.307,1.854,1.776
82628638676968.2,2.386,72.086,4.152,4.759,3.826,4.249
29491739374694.5,2.864,31.728,6.426,3.306,3.805,3.855
18801756953242.3,2.436,56.143,5.218,3.72,4.121,4.07
180639905257598,1.795,110.184,4.885,3.967,4.28,3.901
82861908478.563,3.622,10.946,24.594,2.249,3.319,2.815
16817219400819.7,1.64,77.008,9.147,3.736,2.705,3.004
8825749965588.82,2.726,19.819,7.47,3.82,2.647,3.567
7120394762.562,3.172,5.897,33.494,1.718,2.046,1.583
149623724716965,2.736,72.209,9.063,3.705,4.46,4.018
18717327233.979,2.965,4.549,32.513,1.437,1.945,1.82
3050818834947.51,1.862,22.198,11.377,3.307,2.445,2.751
25560832897.263,2.988,7.032,33.019,2.398,2.331,1.907
1201872784.438,3.216,3.977,37.139,1.445,1.501,1.325
148934515587169,2.145,53.047,6.162,3.822,4.232,4.167
21264974389.814,4.57,5.842,75.059,1.68,1.677,1.125
31710931956115.9,1.317,111.9,4.209,4.146,2.763,3.541
47679771520271.3,1.528,54.729,5.187,4.458,3.647,4.073
33003838038265.6,1,70.765,6.537,4.085,3.864,3.864
25674910951640.9,2.219,37.63,4.983,4.09,3.583,3.963
63308314539611.8,2.761,37.528,15.213,3.158,3.132,2.825
256178731944985,2.513,77.882,5.636,4.651,3.676,3.991
2719146851975.58,1.761,37.854,14.484,3.156,2.97,2.628
505474236599.535,3.251,16.571,21.473,3.184,1.603,2.139
5771244890.794,3.836,3.392,56.945,1.886,1.964,1.554
1249921505323.56,2.362,21.044,12.515,2.445,3.433,2.742
70994747134.321,1.836,14.945,11.107,2.848,2.256,2.528
83291351038430.1,2.252,40.105,10.864,3.614,4.03,3.714
6765508485507,2.364,22.084,9.861,2.943,3.313,3.202
347797045277.023,2.186,16.631,16.092,2.32,3.047,2.376
198582312178.574,2.397,18.959,14.4,2.884,1.85,2.037
21829858881.072,3.144,6.383,62.434,1.476,2.659,1.614
8551452247.364,2.149,8.339,19.007,2.058,1.558,1.605
26439642740.382,3.701,4.464,32.544,2.236,2.891,2.139
2410662328367.24,3.197,20.627,13.004,3.763,2.468,2.91
15251110613.594,2.926,4.162,46.076,1.689,1.68,1.235
335140436902.246,2.535,20.151,18.293,2.497,2.605,2.418
5273729907870.53,2.54,21.412,14.371,2.748,3.534,3.248
15728262695299.7,1.703,34.086,6.154,3.876,3.441,3.786
68198454792.344,3.44,11.856,25.226,2.298,3.016,2.242
1432411786322.65,2.306,11.74,17.993,2.501,3.095,3.015
103759911030.722,2.963,5.901,33.088,2.16,2.001,2.139
12393796696718.3,2.454,43.682,8.39,3.715,3.057,3.405
244483058194744,1.898,61.18,7.904,4.187,3.979,4.182
164303367725323,2.052,52.292,9.082,3.624,4.312,3.97
6633727168266.33,3.07,39.68,15.302,3.693,2.136,2.34
595561550828.096,2.595,23.221,6.708,4.068,2.336,3.413
1116952979.3,3.196,3.308,60.784,1.644,1.328,1.285
96359839743408.6,2.162,27.749,9.96,3.375,4.306,4.057
3444930923940.05,3.479,29.396,10.867,3.363,3.002,2.898
8404836363544.94,2.625,39.306,8.604,3.736,3.411,3.573
533639048264.682,2.658,11.595,23.473,2.895,2.452,2.527
129505042812.33,2.546,15.061,12.011,3.098,2.671,2.902
24798586211945.3,3.133,33.687,8.909,3.679,3.115,3.603
40501258994653.7,1.933,55.95,5.776,4.264,3.345,4.034
7006799628.618,3.622,3.751,54.001,2.089,2.095,1.667
88342577244.175,4.56,4.692,81.666,2.006,2.268,1.853
23858459737.458,3.114,3.626,60.493,2.039,1.979,1.794
8443984263.682,3.75,4.798,32.28,2.439,2.316,2.172
26484886227594,1.796,27.108,8.502,3.922,2.973,3.289
2229190529136.67,3.834,17.579,22.001,3.555,2.633,2.977
112464502295118,2.368,52.904,7.663,4.163,3.306,3.547
525655006161.831,3.461,18.072,23.617,2.992,2.26,2.416
32321541334.264,3.473,6.185,46.028,1.921,1.797,1.622
17289184952247.7,1.661,33.43,4.417,4.252,2.848,3.845
58623284465899.1,2.083,62.178,3.324,4.446,3.655,5.253
7080218732.276,3.085,8.053,24.932,1.541,2.593,2.03
454686978187.029,2.566,24.922,14.626,2.97,2.233,2.427
9746834664405.39,1.827,60.224,6.727,3.575,3.168,3.444
74935655384.474,2.633,14.617,18.181,1.998,2.557,2.068
8801760908.6,3.367,4.454,37.747,2.095,1.676,1.69
42307095168.708,2.358,7.265,31.744,2.201,2.557,2.294
658152812562.855,2.519,19.138,22.58,2.207,2.693,2.044
38797207039241.9,2.393,49.114,13.344,3.795,2.625,3.071
164242437384.719,3.391,6.493,35.425,1.822,3.262,2.25
8519131481538.61,3.354,25.419,18.073,3.048,3.632,2.989
204791619309017,4.341,5.501,42.816,2.18,1.725,1.798
17366549765814.8,2.316,64.346,6.87,3.78,2.996,3.504
428184151367.67,3.663,7.52,18.351,2.639,2.178,2.52
19293713987840.3,2.639,27.222,8.758,3.7,3.833,3.744
6987640793732.37,2.297,24.714,7.775,3.735,3.013,3.546
58450233825409.7,2.022,89.113,4.987,4.643,3.272,3.716
206741953105565,2.099,51.48,6.648,4.5,2.901,3.775
69149029543816.1,2.549,44.481,6.345,4.269,3.067,3.732
16520284018.549,3.773,4.057,62.841,2.499,2.067,1.827
5114380594540.39,2.875,27.961,16.152,2.881,3.394,2.718
10789511768647.7,2.22,66.131,3.813,3.882,3.453,4.035
313910698938.882,3.061,13.533,23.742,3.175,2.576,2.5
1900474063453.31,3.121,16.019,17.706,3.255,3.742,3.477
6009459760730.87,2.581,28.791,9.178,4.032,2.454,3.188
12158311558864.4,1.124,48.268,3.61,3.738,3.74,3.864
53224291706.776,3.923,6.972,48.917,1.976,2.598,1.853
3765017288.947,3.577,5.473,36.035,2.292,1.599,1.5
25966109104.664,2.398,8.014,33.048,1.949,1.876,1.641
1041893096314.19,3.87,13.63,23.782,3.198,2.304,2.856
42480938096.038,2.609,5.21,42.022,1.804,2.438,1.933
123504845469.842,1.992,11.335,16.769,2.365,2.868,2.619
3088181278.449,4.445,2.718,69.818,1.746,2.626,1.606
1680331493769.55,3.616,10.505,28.362,2.921,2.452,2.544
25222995743340.3,3.236,33.43,17.149,3.262,3.144,3.052
118967341084004,1.547,76.238,4.649,4.064,4.078,4.175
145984519414155,2.405,86.572,5.317,4.442,2.957,3.898
611731686025457,2.347,109.099,4.616,4.9,3.883,3.971
3154825150.364,4.092,6.102,48.066,2.211,1.097,1.288
8437360159683.08,2.697,24.599,11.776,3.62,3.773,3.706
1529551252189.09,2.297,17.055,8.239,3.083,3.556,3.327
181060865720377,1.182,97.302,4.492,4.146,3.718,4.001
86838407620.185,3.069,9.373,25.041,2.382,2.511,2.181
7749598625322.4,2.352,28.441,15.325,3.793,2.496,2.808
5392064727261.1,2.88,33.484,12.858,3.845,3.166,3.106
71633910687.52,3.538,8.31,21.565,2.833,2.326,2.442
27172681724970.6,3.067,25.321,10.356,3.126,3.757,3.557
4115932661269.98,2.018,25.031,7.975,3.169,3.682,3.593
206829461070890,1.777,69.942,4.64,4.648,3.361,4.057
17912290487761.9,2.935,38.183,10.009,3.461,3.21,3.173
2470948602188.99,2.973,28.827,10.518,3.896,3.169,3.396
57561112954.467,3.316,8.057,34.189,2.764,2.702,2.251
3134640956884.5,3.174,42.083,5.313,4.134,2.919,3.66
503375415292.7,1.917,11.61,18.164,2.724,2.701,2.585
18163473206.625,3.584,3.833,69.324,1.51,1.755,1.351
37240318412.284,3.513,4.84,27.684,1.788,3.108,2.519
35232417508.08,2.72,7.24,50.524,1.703,2.378,1.653
390509474602.87,1.614,22.88,7.17,3.118,3.212,3.125
36508259087.844,3.606,6.13,20.622,2.639,2.608,2.531
11310092937260.2,1.373,44.316,6.24,4.13,3.67,3.718
