"y","x1","x2","x3","x4","x5","x6"
14.3,1.581,1.712,3.34,3.166,2.611,1.881
16.022,1.576,1.823,2.585,3.47,1.928,1.769
14.771,1.585,1.718,2.449,2.769,1.967,1.591
13.938,1.207,2.077,2.832,4.239,1.389,2.158
14.509,1.507,1.823,1.614,3.264,3.042,1.574
13.741,1.331,1.997,2.98,3.787,2.266,2.003
19.108,2.128,1.203,1.982,1.595,3.29,1.237
16.218,1.796,1.578,1.987,2.763,2.366,1.472
15.884,1.765,1.617,1.368,2.459,4.104,1.415
13.083,1.261,1.933,3.821,4.025,1.857,2.165
16.814,1.62,1.68,2.335,3.032,3.34,1.669
16.795,1.711,1.822,2.453,3.56,3.219,1.862
13.669,1.37,1.787,2.191,3.959,1.967,2.169
13.479,1.295,1.99,4.121,4.021,1.999,2.014
14.386,1.471,1.842,3.069,3.504,2.25,1.947
17.643,1.92,1.322,1.252,1.763,4.229,1.211
15.544,1.855,1.412,1.708,1.882,3.547,1.521
13.964,1.246,2.057,3.835,3.413,2.822,2.099
15.593,1.525,1.968,3.423,3.403,2.352,2.109
17.064,1.946,1.208,1.099,1.172,3.971,1.39
15.738,1.541,1.993,2.925,3.673,1.771,1.919
19.235,2.071,1.209,1.83,1.824,2.861,1.306
15.572,1.619,1.809,2.36,2.639,3.012,1.558
18.566,2.028,1.301,2.271,1.47,3.689,1.366
14.378,1.419,1.901,3.438,3.743,2.286,2.323
16.805,1.697,1.71,2.351,3.215,2.183,1.653
13.973,1.511,1.841,3.463,2.716,3.216,1.658
18.302,1.946,1.527,2.219,2.598,3.042,1.336
17.996,2.039,1.337,1.255,1.87,3.159,1.092
15.64,1.712,1.632,2.575,1.779,3.953,1.624
15.344,1.719,1.73,2.963,2.733,3.409,1.661
15.513,1.493,1.953,3.317,3.373,3.325,1.862
15.711,1.511,1.829,2.118,3.576,2.982,1.743
13.846,1.533,1.66,2.065,2.643,2.69,1.707
15.439,1.55,1.932,2.836,3.836,1.657,2
15.918,1.533,1.773,2.157,3.363,1.955,1.757
15.309,1.479,1.897,2.542,4.131,2.221,1.606
13.718,1.211,2.048,2.959,3.801,2.262,2.016
16.175,1.959,1.122,1.276,2.187,3.483,1.404
15.835,1.607,1.643,1.807,2.901,2.445,1.783
14.835,1.455,1.829,2.039,3.574,1.581,1.924
14.288,1.451,1.972,2.731,2.951,2.471,1.982
16.372,1.777,1.481,1.613,2.358,4.203,1.44
16.643,1.795,1.549,2.204,2.236,2.858,1.407
13.73,1.477,1.855,3.172,3.306,3.096,1.894
13.038,1.245,2.023,3.392,3.818,3.079,1.94
11.482,1.163,1.888,3.037,3.299,2.833,2.063
16.89,1.861,1.527,1.326,2.182,3.342,1.164
12.899,1.086,2.039,3.457,4.314,1.605,2.31
18.702,1.838,1.657,3.074,2.745,2.656,1.611
16.817,1.518,1.887,2.907,3.647,1.441,1.936
18.388,1.893,1.477,0.59,2.462,3.066,1.23
15.366,1.632,1.714,2.258,2.327,3.879,1.446
14.093,1.338,1.839,3.203,3.532,2.047,1.891
16.461,1.682,1.742,1.89,3.102,1.645,1.691
14.06,1.418,1.986,3.57,3.777,3.087,2.159
14.155,1.454,1.753,3.132,3.038,2.486,2.066
13.509,1.049,2.164,2.944,4.355,2.536,2.125
15.33,1.433,1.911,3.03,3.376,1.954,2.005
16.859,1.877,1.463,1.001,2.352,3.343,1.378
14.18,1.65,1.571,1.93,2.364,3.523,1.592
15.903,1.718,1.678,3.344,2.851,3.234,1.703
18.691,1.878,1.491,1.411,1.722,3.557,1.188
14.729,1.397,2.121,3.448,3.977,2.654,1.968
17.735,1.897,1.393,1.942,2.194,2.392,1.477
15.466,1.411,1.905,3.546,3.881,1.204,2.118
15.942,1.704,1.489,2.126,2.306,3.119,1.805
16.771,1.525,1.989,3.201,3.505,2.382,1.764
16.088,1.65,1.8,2.286,3.555,2.224,1.897
13.851,1.304,2.083,3.709,3.923,1.576,1.96
14.046,1.26,2.075,2.887,4.398,2.734,2.109
15.104,1.347,1.96,2.704,3.428,2.586,1.828
16.327,1.622,1.875,3.666,3.418,3.082,1.894
17.819,1.942,1.374,2.052,2.183,3.302,1.405
18.709,1.915,1.603,1.887,2.47,3.248,1.33
16.883,1.709,1.719,2.613,3.093,2.378,1.556
18.323,1.936,1.444,1.555,2.084,2.699,1.356
16.758,1.864,1.719,1.702,2.475,3.551,1.539
16.256,1.613,1.827,3.39,3.564,2.118,2.083
14.595,1.444,1.77,2.769,3.503,1.923,1.836
18.521,1.924,1.369,1.624,1.737,4.468,1.295
17.285,1.873,1.431,2.105,1.779,3.261,1.374
17.047,1.819,1.59,2.584,1.995,4.028,1.314
15.886,1.427,2.021,2.948,4.081,2.093,1.833
14.591,1.399,1.893,3.397,3.614,2.758,2.187
16.736,1.688,1.771,2.36,2.357,3.593,1.663
16.904,1.771,1.47,1.94,2.123,3.99,1.577
16.406,1.721,1.674,3.086,2.606,3.419,1.551
18.677,2.12,1.375,1.211,1.942,3.474,1.181
13.372,1.289,1.968,3.484,4,2.684,1.944
15.096,1.488,1.922,2.843,3.139,3.265,1.891
13.86,1.278,2.042,2.868,4.1,1.908,2.003
17.146,1.983,1.155,1.647,1.409,3.091,1.311
16.558,1.854,1.388,1.678,1.98,2.01,1.552
15.911,1.725,1.667,2.34,3.265,2.376,1.61
18.83,2.061,1.397,2.089,2.232,2.684,1.32
17.328,1.896,1.465,2.357,2.342,2.968,1.365
15.057,1.689,1.837,2.764,3.057,2.412,1.748
16.001,1.733,1.71,2.398,2.727,1.882,1.731
18.142,1.798,1.608,1.798,2.381,3.709,1.362
15.188,1.717,1.513,2.301,2.302,1.982,1.595
18.702,1.892,1.563,3.013,2.47,3.606,1.551
14.63,1.441,1.993,3.591,4.341,1.054,1.987
17.978,1.978,1.318,1.139,1.265,3.866,1.207
13.858,1.324,2.058,3.471,4.294,2.3,1.981
20.384,2.082,1.289,1.674,1.677,3.307,1.223
15.612,1.633,1.783,2.265,3.14,3.305,1.541
16.369,1.716,1.676,1.469,2.854,2.856,1.454
14.966,1.576,1.708,2.653,3.445,1.505,1.905
15.61,1.705,1.389,1.781,2.816,2.822,1.872
12.393,1.122,1.937,3.389,3.479,2.49,1.877
16.633,1.759,1.681,3.051,2.474,3.963,1.531
14.164,1.338,1.964,3.048,4.41,1.175,2.142
15.671,1.522,1.889,2.12,3.224,3.229,1.548
17.645,1.747,1.647,2.211,2.956,2.909,1.593
18.5,2.043,1.237,1.582,1.836,2.918,1.351
15.856,1.767,1.398,2.006,2.251,3.503,1.513
14.444,1.565,1.813,2.828,3.016,3.004,1.78
17.19,1.998,1.218,2.074,1,5.065,1.204
15.402,1.562,1.798,2.229,2.992,3.747,1.599
13.49,1.315,1.972,2.984,3.834,2.407,1.811
16.578,1.701,1.797,3.185,3.368,2.425,1.797
13.539,1.291,1.923,2.695,3.739,2.886,2.067
16.012,1.68,1.803,3.512,3.41,2.056,1.703
15.444,1.696,1.642,3.073,2.683,2.11,1.82
14.1,1.367,1.97,2.58,3.499,3.097,2.017
14.905,1.604,1.845,2.509,2.533,3.287,1.677
19.547,2.094,1.414,1.847,1.67,3.297,1.121
17.303,1.972,1.197,1.751,1.754,2.654,1.363
12.465,1.369,1.764,2.577,2.902,3.493,1.94
17.785,1.855,1.68,2.547,2.391,3.939,1.234
14.418,1.719,1.487,1.978,2.33,3.14,1.474
10.527,1.075,2.053,3.015,4.055,2.327,2.138
17.169,1.913,1.354,2.856,1.72,3.818,1.268
17.709,2.025,1.477,2.081,2.376,2.545,1.199
16.98,1.86,1.516,2.807,1.903,3.658,1.562
15.926,1.514,1.805,2.961,3.022,2.794,1.809
14.552,1.616,1.668,2.956,3.776,1.467,1.802
12.185,1.098,1.916,2.905,4.208,1.55,1.997
15.889,1.881,1.46,2.096,2.428,3.022,1.243
18.954,2.078,1.13,1.324,1.927,2.772,1.318
15.68,1.577,2.009,3.374,3.749,3.258,1.641
13.021,1.314,1.82,2.337,4.194,1.38,1.938
15.971,1.777,1.574,1.838,2.464,3.216,1.604
13.643,1.302,1.936,2.502,3.962,1.556,1.976
14.806,1.802,1.662,1.964,2.328,3.546,1.458
18.176,1.917,1.473,1.653,2.309,4.388,1.171
15.15,1.339,2.029,3.301,4.082,2.072,1.907
12.388,1.179,1.974,2.874,3.502,1.475,1.96
16.175,1.64,1.756,2.791,2.577,3.471,1.86
16.177,1.638,1.753,2.095,3.515,2.166,1.489
12.777,1.036,2.098,2.591,4.458,1.963,2.051
18.186,1.814,1.659,2.382,2.651,2.132,1.444
16.732,1.778,1.605,1.171,2.108,3.474,1.283
17.194,2.002,1.316,2.448,1.6,3.451,1.518
15.63,1.608,1.698,2.385,2.74,3.277,1.582
17.295,1.755,1.713,3.04,3.043,3.151,1.545
16.46,1.957,1.36,1.778,1.38,3.649,1.13
17.141,1.822,1.533,2.205,2.719,3.024,1.717
12.506,1.13,2.029,2.565,3.977,1.89,2.177
17.466,1.806,1.478,2.42,1.805,3.228,1.532
14.355,1.441,1.784,2.936,3.103,3.022,1.807
14.22,1.329,1.988,3.264,4.239,1.182,2.148
16.939,1.964,1.175,2.34,1.742,4.354,1.389
15.239,1.424,1.786,2.921,3.267,1.905,1.773
18.269,1.991,1.421,2.331,2.187,2.692,1.6
16.514,1.846,1.43,1.314,2.601,3.228,1.441
17.734,1.941,1.444,2.004,2.015,3.994,1.224
12.246,1.92,2.114,2.516,4.226,2.315,2
13.205,1.27,1.984,3.898,4.216,2.22,2.044
15.407,1.439,1.97,3.106,3.698,2.504,1.896
19.092,2.167,1.007,2.057,1.515,2.731,1.19
18.231,2.073,1.039,1.598,1.066,3.367,1.278
16.812,1.691,1.727,3.35,3.112,3.143,1.865
16.171,1.77,1.557,1.862,2.759,3.439,1.505
14.526,1.44,1.815,2.908,3.555,1.95,2.188
17.144,1.707,1.726,2.928,2.8,3.971,1.331
15.34,1.748,1.519,2.48,2.254,3.662,1.612
16.528,1.67,1.771,2.813,2.857,1.789,1.825
17.415,1.932,1.516,1.986,2.296,3.926,1.335
17.942,1.945,1.317,1.365,1.507,2.899,1.389
17.064,1.99,1.128,1.085,1.369,3.632,1.086
14.996,1.768,1.679,2.778,2.563,3.426,1.524
14.355,1.398,1.914,1.971,3.795,1.677,1.825
13.272,1.349,1.951,3.317,3.48,2.041,1.96
16.536,1.767,1.751,3.169,2.623,2.46,1.593
13.732,1.139,2.139,3.174,4.049,2.509,2.131
13.783,1.384,1.863,2.594,4.053,1.307,1.913
16.103,1.511,1.934,3.197,3.137,2.508,1.6
15.477,1.48,1.923,3.298,3.931,1.655,2.167
15.322,1.658,1.759,1.955,3.13,3.015,1.67
14.203,1.204,2.095,2.711,3.97,2.263,1.996
16.13,1.792,1.591,2.678,2.606,1.799,1.714
17.272,1.725,1.8,3.233,2.771,3.131,1.571
17.286,1.841,1.537,3.034,2.007,3.756,1.469
15.691,1.8,1.444,2.242,2.101,3.538,1.484
11.849,1.012,2.38,3.358,4.403,2.522,2.21
16.894,1.939,1.163,1.305,1.45,3.747,1.247
17.124,1.822,1.55,2.856,2.49,2.079,1.627
13.687,1.335,2.057,3.402,4.25,2.328,2.097
16.78,1.762,1.525,1.777,2.996,2.052,1.458
16.451,1.637,1.786,3.528,3.274,1.925,1.874
14.507,1.398,1.999,3.569,3.551,2.325,2.014
15.412,1.513,1.698,2.952,3.173,1.77,1.96
17.71,1.957,1.297,1.503,1.72,3.101,1.084
17.953,1.891,1.65,2.651,2.25,2.933,1.454
