y,x1,x2,x3,x4,x5,x6
23.253,0.401,0.358,3.113,2.810,3.277,1.652
22.941,0.333,0.292,3.804,3.844,3.090,1.457
24.008,0.340,0.281,3.593,3.907,2.948,1.482
22.809,0.343,0.363,3.585,2.209,3.427,1.622
23.644,0.360,0.283,3.735,3.746,3.238,1.378
23.628,0.304,0.325,3.566,2.383,3.467,1.548
25.648,0.436,0.287,3.619,3.345,3.246,1.515
23.742,0.540,0.279,3.360,3.524,3.031,1.623
24.198,0.330,0.343,3.256,2.251,3.341,1.676
23.775,0.470,0.314,3.571,3.364,3.300,1.517
23.405,0.616,0.345,3.140,3.384,3.562,1.606
24.427,0.322,0.270,4.009,3.908,3.564,1.400
24.824,0.292,0.269,3.345,3.968,3.375,1.333
24.703,0.316,0.331,3.403,2.278,3.641,1.551
25.679,0.336,0.296,3.128,3.060,3.853,1.466
24.246,0.404,0.302,3.357,2.499,3.617,1.465
23.681,0.326,0.284,4.104,3.732,3.640,1.391
26.505,0.362,0.275,3.428,3.695,3.678,1.373
23.476,0.347,0.312,4.151,2.578,3.731,1.438
24.647,0.399,0.281,4.020,3.074,3.579,1.478
22.460,0.589,0.337,3.173,2.689,3.697,1.561
24.152,0.332,0.340,3.556,2.254,3.544,1.563
24.032,0.547,0.291,3.582,3.750,3.148,1.575
23.729,0.315,0.275,4.018,3.131,3.265,1.472
23.998,0.433,0.297,3.628,3.584,3.823,1.422
25.137,0.382,0.302,3.520,3.492,3.716,1.405
23.568,0.373,0.283,3.670,4.005,3.694,1.374
24.169,0.528,0.340,3.351,3.646,3.981,1.337
23.908,0.386,0.300,3.314,3.261,3.639,1.476
24.699,0.401,0.274,3.172,3.571,3.525,1.524
24.594,0.392,0.313,3.973,3.414,3.597,1.456
23.874,0.485,0.286,3.529,3.721,3.206,1.542
24.583,0.435,0.289,3.687,3.571,4.021,1.294
26.169,0.344,0.289,3.563,3.425,3.932,1.331
25.270,0.550,0.263,3.518,3.803,3.338,1.577
24.258,0.427,0.270,4.068,2.918,3.296,1.503
25.980,0.713,0.264,3.622,3.948,3.606,1.515
23.415,0.423,0.274,3.992,3.248,3.444,1.525
23.653,0.671,0.290,3.917,3.498,3.413,1.536
26.732,0.383,0.283,4.119,3.039,4.210,1.203
25.317,0.346,0.270,3.948,3.036,3.325,1.457
25.705,0.492,0.250,4.176,4.286,3.361,1.292
25.728,0.348,0.272,3.900,2.501,3.987,1.412
25.209,0.343,0.252,4.345,3.391,3.353,1.386
25.906,0.394,0.289,4.045,3.010,3.741,1.485
24.420,0.364,0.297,3.710,2.970,3.439,1.591
24.384,0.426,0.262,4.089,3.115,3.449,1.502
24.770,0.369,0.259,3.975,3.344,3.485,1.450
27.011,0.528,0.239,3.589,4.277,4.021,1.241
26.112,0.341,0.278,3.974,3.790,4.155,1.326
26.298,0.531,0.256,4.120,3.244,4.015,1.265
25.953,0.498,0.262,3.806,3.569,3.677,1.431
24.253,0.527,0.255,3.799,3.392,3.505,1.407
26.007,0.901,0.265,3.970,4.121,3.581,1.526
25.104,0.536,0.241,3.705,4.454,3.620,1.222
24.582,0.318,0.264,3.988,3.948,3.612,1.287
25.725,0.646,0.298,3.540,2.862,4.202,1.499
25.718,0.436,0.280,3.537,2.800,4.216,1.426
24.456,0.361,0.241,4.644,3.967,3.517,1.191
25.693,0.763,0.307,3.778,2.606,3.757,1.525
25.621,0.578,0.266,4.357,3.704,3.990,1.329
24.084,0.415,0.277,3.813,2.487,3.561,1.460
24.795,0.364,0.261,4.251,3.035,3.671,1.517
25.131,0.636,0.250,4.569,4.243,3.587,1.376
25.851,0.565,0.266,4.306,3.246,3.796,1.356
26.858,0.659,0.243,3.883,4.043,3.968,1.334
26.161,0.437,0.238,4.374,4.224,3.520,1.375
26.911,0.768,0.254,3.680,3.767,3.785,1.378
26.477,0.344,0.238,4.528,3.427,3.602,1.377
26.310,0.557,0.236,3.862,4.186,3.872,1.271
26.945,0.451,0.261,4.070,2.707,3.967,1.358
25.673,0.361,0.265,3.640,3.672,4.197,1.191
29.423,0.438,0.235,4.214,4.278,4.477,1.145
26.028,0.326,0.232,4.794,4.605,3.629,1.174
27.188,0.738,0.277,3.967,3.731,4.303,1.261
27.970,0.602,0.253,4.064,3.917,4.580,1.167
24.843,0.817,0.273,4.051,3.584,3.637,1.481
25.979,0.479,0.236,4.629,4.199,4.158,1.119
26.781,0.418,0.267,3.738,2.763,4.401,1.311
25.632,0.414,0.262,4.496,2.695,3.675,1.427
26.371,0.515,0.251,4.073,3.795,4.206,1.233
27.097,0.648,0.242,4.488,4.211,4.154,1.264
26.847,0.589,0.236,4.567,3.616,3.627,1.452
25.301,0.449,0.243,4.682,3.884,3.617,1.368
26.794,0.513,0.263,3.832,3.802,4.062,1.352
26.287,0.915,0.278,4.058,3.296,4.136,1.485
26.994,1.000,0.244,4.336,4.310,4.512,1.196
24.389,0.354,0.250,4.194,3.808,3.864,1.285
27.666,0.363,0.251,4.333,3.400,4.347,1.242
28.547,0.435,0.242,4.045,3.689,4.708,1.048
26.404,0.805,0.247,3.600,4.377,4.295,1.307
30.365,0.397,0.241,4.370,3.193,4.622,1.200
31.763,0.431,0.224,4.384,4.754,4.529,1.021
26.974,0.703,0.250,4.724,3.413,3.961,1.358
26.875,0.466,0.185,4.707,4.011,4.175,1.076
25.981,0.600,0.221,4.181,4.217,3.603,1.311
26.375,0.367,0.228,4.804,3.835,3.660,1.281
26.031,0.830,0.251,4.457,4.009,4.059,1.310
28.672,0.476,0.220,4.464,4.305,4.071,1.271
26.107,0.733,0.261,4.149,3.049,4.521,1.265
28.403,0.415,0.242,4.190,4.080,4.225,1.249
26.517,0.563,0.257,3.876,3.092,4.632,1.162
26.570,0.440,0.253,4.559,3.404,4.673,1.008
26.264,0.725,0.244,4.337,4.408,4.280,1.165
28.112,0.455,0.221,4.307,4.154,4.564,1.005
27.607,0.408,0.261,4.434,3.800,5.413,1.066
28.745,0.578,0.224,4.712,3.458,4.519,1.905
27.274,0.544,0.256,4.138,3.504,4.764,1.167
