y,x1,x2,x3,x4,x5,x6
25.728,0.272,3.987,0.256,1.695,2.501,1.412
25.209,0.252,3.353,0.230,1.708,3.391,1.386
25.906,0.289,3.741,0.247,1.593,3.010,1.485
24.420,0.297,3.439,0.270,1.657,2.970,1.591
24.384,0.262,3.449,0.245,1.532,3.115,1.502
24.770,0.259,3.485,0.252,1.645,3.344,1.450
27.011,0.239,4.021,0.279,1.376,4.277,1.241
26.112,0.278,4.155,0.252,1.714,3.790,1.326
26.298,0.256,4.015,0.243,1.373,3.244,1.265
25.953,0.262,3.677,0.263,1.418,3.569,1.431
24.253,0.255,3.505,0.263,1.378,3.392,1.407
26.007,0.265,3.581,0.252,1.054,4.121,1.526
25.104,0.241,3.620,0.270,1.365,4.454,1.222
24.582,0.264,3.612,0.251,1.774,3.948,1.287
25.725,0.298,4.202,0.283,1.244,2.862,1.499
25.718,0.280,4.216,0.283,1.515,2.800,1.426
24.456,0.241,3.517,0.215,1.664,3.967,1.191
25.693,0.307,3.757,0.265,1.145,2.606,1.525
25.621,0.266,3.990,0.230,1.316,3.704,1.329
24.084,0.277,3.561,0.262,1.552,2.487,1.460
24.795,0.261,3.671,0.235,1.657,3.035,1.517
25.131,0.250,3.587,0.219,1.254,4.243,1.376
25.851,0.266,3.796,0.232,1.330,3.246,1.356
26.858,0.243,3.968,0.258,1.232,4.043,1.334
26.161,0.238,3.520,0.229,1.512,4.224,1.375
26.911,0.254,3.785,0.272,1.141,3.767,1.378
26.477,0.238,3.602,0.221,1.705,3.427,1.377
26.310,0.236,3.872,0.259,1.340,4.186,1.271
26.945,0.261,3.967,0.246,1.489,2.707,1.358
25.673,0.265,4.197,0.275,1.664,3.672,1.191
32.129,0.235,4.477,0.237,1.511,4.278,1.145
26.028,0.232,3.629,0.209,1.753,4.605,1.174
27.188,0.277,4.303,0.252,1.164,3.731,1.261
27.970,0.253,4.580,0.246,1.289,3.917,1.167
24.843,0.273,3.637,0.247,1.106,3.584,1.481
25.979,0.236,4.158,0.216,1.445,4.199,1.119
26.781,0.267,4.401,0.268,1.547,2.763,1.311
25.632,0.262,3.675,0.222,1.554,2.695,1.427
26.371,0.251,4.206,0.246,1.393,3.795,1.233
27.097,0.242,4.154,0.223,1.243,4.211,1.264
26.847,0.236,3.627,0.219,1.303,3.616,1.452
25.301,0.243,3.617,0.214,1.493,3.884,1.368
26.794,0.263,4.062,0.261,1.396,3.802,1.352
26.287,0.278,4.136,0.246,1.046,3.296,1.485
26.994,0.244,4.512,0.231,1.000,4.310,1.196
24.389,0.250,3.864,0.238,1.680,3.808,1.285
27.666,0.251,4.347,0.231,1.661,3.400,1.242
28.547,0.242,4.708,0.247,1.517,3.689,1.048
23.798,0.247,4.295,0.278,1.115,4.377,1.307
27.895,0.241,4.622,0.229,1.587,3.193,1.200
30.903,0.224,4.529,0.228,1.523,4.754,1.021
26.974,0.250,3.961,0.212,1.193,3.413,1.358
26.875,0.183,4.175,0.212,1.465,4.011,1.076
25.981,0.221,3.603,0.239,1.291,4.217,1.311
26.375,0.228,3.660,0.208,1.651,3.835,1.281
26.031,0.251,4.059,0.224,1.098,4.009,1.310
28.672,0.220,4.071,0.224,1.449,4.305,1.271
26.107,0.261,4.521,0.241,1.168,3.049,1.265
28.403,0.242,4.225,0.239,1.552,4.080,1.249
26.517,0.257,4.632,0.258,1.333,3.092,1.162
26.570,0.253,4.673,0.219,1.508,3.404,1.008
26.264,0.244,4.280,0.231,1.175,4.408,1.165
28.112,0.221,4.564,0.232,1.483,4.154,1.005
27.607,0.261,5.436,0.226,1.567,3.800,1.066
28.745,0.224,4.519,0.212,1.315,3.458,1.950
27.274,0.256,4.764,0.242,1.356,3.504,1.167
