"y","x1","x2","x3","x4","x5","x6"
14.924,1.325,1.952,1.327,1.751,3.183,3.51
18.211,1.657,3.092,1.777,3.454,2.631,2.525
19.83,1.72,2.933,1.696,3.096,1.864,3.275
14.383,1.286,2.511,1.197,1.877,2.584,4.178
16.975,1.45,1.97,1.489,2.263,3.373,3.781
18.51,1.813,3.128,1.864,3.543,2.194,2.241
18.517,1.431,3.24,1.578,2.886,3.435,3.597
16.546,1.385,3.283,1.576,2.792,3.178,2.998
18.398,1.54,1.947,1.487,2.47,2.155,3.565
19.208,1.548,2.732,1.644,3.401,2.782,3.041
19.076,1.517,2.474,1.584,2.82,2.346,3.563
19.578,1.877,4.429,1.947,4.107,1.911,1.581
18.803,1.631,3.19,1.778,4.068,2.577,2.217
15.332,1.131,1.823,1.355,1.636,2.874,3.503
19.142,1.833,4.119,1.889,4.136,2.104,1.753
16.613,1.269,1.217,1.313,1.996,2.419,4.32
20.369,1.946,2.848,2.035,4.129,1.128,1.617
19.282,1.635,2.487,1.783,3.957,1.495,2.885
18.958,1.781,2.626,1.793,3.47,1.913,2.685
17.394,1.416,2.564,1.487,2.483,3.274,4.073
18.886,1.753,3.451,1.944,3.904,1.965,1.324
15.64,1.223,2.178,1.412,2.534,3.086,3.647
18.096,1.44,2.647,1.552,2.661,2.85,3.266
15.685,1.488,3.057,1.479,2.402,3.088,2.984
17.096,1.706,2.794,1.712,2.991,2.25,2.547
14.987,1.242,2.78,1.127,1.382,3.178,4.661
19.778,1.694,3.355,1.798,3.627,2.103,3.013
14.381,1.178,2.848,1.162,1.518,3.322,3.922
14.844,1.27,1.956,1.217,1.672,2.4,3.646
16.182,1.663,3.717,1.584,2.986,2.964,2.551
19.482,1.716,3.861,1.786,3.326,2.686,2.68
20.213,1.964,4.358,1.954,4.055,2.383,2.066
17.304,1.244,2.974,1.251,1.864,3.861,4.394
16.387,1.479,2.061,1.47,2.647,2.322,3.135
19.355,1.822,4.205,1.769,3.635,2.712,2.958
18.283,1.315,2.663,1.385,2.119,3.47,4.436
15.374,1.117,2.854,1.19,1.951,3.344,3.77
16.619,1.123,1.303,1.36,1.766,3.414,4.282
16.744,1.545,3.897,1.666,2.934,2.742,2.104
18.832,1.775,3.042,1.866,3.611,1.984,1.569
13.815,1.102,1.643,1.171,1.444,3.846,4.29
16.34,1.526,2.6,1.704,2.775,2.305,2.63
20.455,1.784,3.634,1.836,3.641,2.427,3.135
21.271,1.869,2.945,1.992,3.921,1.905,2.613
15.439,1.376,2.745,1.464,2.381,3.352,2.822
15.817,1.248,1.374,1.352,2.363,2.91,3.507
19.826,1.823,4.04,1.925,4.307,2.094,1.959
19.604,1.845,4.256,1.817,3.911,1.566,2.263
16.384,1.295,2.503,1.456,1.787,3.093,3.004
18.529,1.923,4.521,1.784,3.717,1.516,1.947
18.724,1.738,3.176,1.815,3.485,2.053,1.856
20.807,1.936,4.381,1.994,4.526,2.309,1.606
15.809,1.118,2.132,1.309,1.178,3.572,3.791
15.735,1.195,2.85,1.231,1.476,3.903,4.313
17.705,1.703,2.393,1.61,3.135,1.665,2.775
19.567,1.664,2.834,1.715,3.633,1.966,2.713
17.937,1.77,3.165,1.783,3.167,2.17,2.598
18.223,1.807,3.493,1.839,3.467,2.187,1.737
18.535,1.756,3.782,1.775,3.255,1.983,2.152
19.402,1.93,2.966,1.982,4.099,1.193,1.694
17.925,1.726,2.978,1.804,3.29,2.627,1.729
