"y","x1","x2","x3","x4","x5","x6"
18.388,1.477,3.066,1.893,1.23,2.462,0.242
18.83,1.397,2.684,2.061,1.32,2.232,2.089
13.643,1.936,1.556,1.302,1.976,3.962,2.502
14.905,1.845,3.287,1.604,1.677,2.533,2.509
18.186,1.659,2.132,1.814,1.444,2.651,2.382
15.958,1.645,2.646,1.646,1.648,3.134,1.512
14.552,1.668,1.467,1.616,1.802,3.776,2.956
13.741,1.997,2.266,1.331,2.003,3.787,2.98
17.942,1.317,2.899,1.945,1.389,1.507,1.365
16.029,1.629,4.354,1.773,1.298,2.306,2.29
14.444,1.813,3.004,1.565,1.78,3.016,2.828
12.388,1.974,1.475,1.179,1.96,3.502,2.874
13.732,2.139,2.509,1.139,2.131,4.049,3.174
14.636,2,3.379,1.46,1.86,3.468,3.367
18.867,1.647,2.298,1.878,1.449,2.92,2.369
10.777,1.888,2.833,1.163,2.063,3.299,3.037
17.286,1.537,3.756,1.841,1.469,2.007,3.034
15.309,1.897,2.221,1.479,1.606,4.131,2.542
17.367,1.739,1.593,1.739,1.731,3.486,2.725
14.63,1.993,1.054,1.441,1.987,4.341,3.591
15.412,1.698,1.77,1.513,1.96,3.173,2.952
16.175,1.122,3.483,1.959,1.404,2.187,1.276
14.18,1.571,3.523,1.65,1.592,2.364,1.93
14.762,1.98,1.067,1.433,1.922,4.551,3.017
18.878,1.247,3.522,2.036,1.063,1.379,1.696
14.966,1.708,1.505,1.576,1.905,3.445,2.653
17.996,1.337,3.159,2.039,1.092,1.87,1.255
15.546,1.788,3.639,1.651,1.734,2.899,3.035
12.564,2.194,1.117,1.171,2.077,4.185,2.768
18.566,1.301,3.689,2.028,1.366,1.47,2.271
15.739,1.696,1.717,1.61,1.536,2.897,2.683
14.355,1.784,3.022,1.441,1.807,3.103,2.936
19.18,1.464,2.681,2.001,1.172,2.118,1.157
14.155,1.753,2.486,1.454,2.066,3.038,3.132
16.062,1.647,2.316,1.665,1.605,2.564,2.441
17.798,1.119,2.626,2.04,1.309,1.616,1.762
16.558,1.388,2.01,1.854,1.552,1.98,1.678
16.218,1.797,1.881,1.594,2.058,3.578,3.1
19.116,1.17,3.628,2.089,1.205,1.878,1.826
18,1,3.245,2.011,1.277,1.394,1.339
13.021,1.82,1.38,1.314,1.938,4.194,2.337
16.177,1.753,2.166,1.638,1.489,3.515,2.095
15.738,1.993,1.771,1.541,1.919,3.673,2.925
15.539,1.431,2.521,1.805,1.605,2.039,2.088
13.86,2.042,1.908,1.278,2.003,4.1,2.868
15.34,1.519,3.662,1.748,1.612,2.254,2.48
15.903,1.678,3.234,1.718,1.703,2.851,3.344
16.184,1.464,2.655,1.867,1.439,1.981,1.89
15.188,1.513,1.982,1.717,1.595,2.302,2.301
17.036,1.459,3.019,1.824,1.445,2.174,1.411
18.836,1.22,3.141,2.115,1.195,1.619,1.561
16.001,1.71,1.882,1.733,1.731,2.727,2.398
13.938,2.077,1.389,1.207,2.158,4.239,2.832
15.61,1.389,2.822,1.705,1.872,2.816,1.781
18.5,1.237,2.918,2.043,1.351,1.836,1.582
14.386,1.842,2.25,1.471,1.947,3.504,3.069
13.539,1.923,2.886,1.291,2.067,3.739,2.695
14.595,1.77,1.923,1.444,1.836,3.503,2.769
14.509,1.823,3.042,1.507,1.574,3.264,1.614
16.792,1.73,3.409,1.719,1.661,2.733,2.963
17.843,1.303,2.417,1.812,1.401,2.663,1.502
17.318,1.435,2.926,1.808,1.363,2.429,2.399
17.272,1.8,3.131,1.725,1.571,2.771,3.233
15.239,1.786,1.905,1.424,1.773,3.267,2.921
15.357,1.886,1.449,1.492,1.935,3.453,2.988
16.536,1.751,2.46,1.767,1.593,2.623,3.169
17.643,1.322,4.229,1.92,1.211,1.763,1.252
17.328,1.465,2.968,1.896,1.365,2.342,2.357
17.856,1.407,4.023,1.994,1.135,2.098,1.342
19.377,1.63,4.312,1.973,1.551,2.398,2.863
13.205,1.984,2.22,1.27,2.044,4.216,3.898
14.348,2.187,2.129,1.216,2.034,4.638,3.277
14.203,2.095,2.263,1.204,1.996,3.97,2.711
15.426,1.989,3.207,1.465,1.912,3.505,3.055
18.954,1.13,2.772,2.078,1.318,1.927,1.324
14.496,2.027,1.625,1.388,2.059,4.16,3.374
15.64,1.632,3.953,1.712,1.624,1.779,2.575
18.302,1.527,3.042,1.946,1.336,2.598,2.219
14.865,1.982,2.728,1.403,1.835,3.37,2.9
14.526,1.815,1.95,1.44,2.188,3.555,2.908
13.083,1.933,1.857,1.261,2.165,4.025,3.821
13.087,2.018,2.529,1.325,1.814,3.544,2.952
13.479,1.99,1.999,1.295,2.014,4.021,4.121
16.103,1.934,2.508,1.511,1.6,3.137,3.197
16.89,1.527,3.342,1.861,1.164,2.182,1.326
16.514,1.43,3.228,1.846,1.441,2.601,1.314
16.939,1.175,4.354,1.964,1.389,1.742,2.34
15.267,1.957,1,1.42,2.084,4.163,3.297
14.046,2.075,2.734,1.26,2.109,4.398,2.887
16.451,1.786,1.925,1.637,1.874,3.274,3.528
16.425,1.512,2.68,1.74,1.692,2.396,2.216
15.016,2.042,1.592,1.376,2.343,4.036,3.59
13.49,1.972,2.407,1.315,1.811,3.834,2.984
15.612,1.783,3.305,1.633,1.541,3.14,2.265
14.3,1.712,2.611,1.581,1.881,3.166,3.34
18.387,1.426,3.425,2.028,1.333,1.714,2.097
18.231,1.039,3.367,2.073,1.278,1.066,1.598
16.012,1.803,2.056,1.68,1.703,3.41,3.512
17.303,1.197,2.654,1.972,1.363,1.754,1.751
13.964,2.057,2.822,1.246,2.099,3.413,3.835
16.218,1.578,2.366,1.796,1.472,2.763,1.987
17.047,1.59,4.028,1.819,1.314,1.995,2.584
16.859,1.463,3.343,1.877,1.378,2.352,1.001
15.466,1.905,1.204,1.411,2.118,3.881,3.546
10.731,2.053,2.327,1.075,2.138,4.055,3.015
14.507,1.999,2.325,1.398,2.014,3.551,3.569
14.806,1.662,3.546,1.802,1.458,2.328,1.964
14.017,1.669,1.885,1.556,1.866,3.007,2.907
13.898,2.153,1.497,1.123,2.37,4.684,2.577
17.064,1.208,3.971,1.946,1.39,1.172,1.099
12.889,2.135,1.918,1.13,2.159,5.847,2.541
12.899,2.039,1.605,1.086,2.31,4.314,3.457
15.439,1.932,1.657,1.55,2,3.836,2.836
15.322,1.759,3.015,1.658,1.67,3.13,1.955
18.943,1.096,2.708,2.136,0.678,1.426,2.291
14.378,1.901,2.286,1.419,2.323,3.743,3.438
18.677,1.375,3.474,2.12,1.181,1.942,1.211
15.572,1.809,3.012,1.619,1.558,2.639,2.36
17.735,1.393,2.392,1.897,1.477,2.194,1.942
17.624,1.226,3.03,1.935,1.511,1.943,2.518
16.98,1.516,3.658,1.86,1.562,1.903,2.807
16.771,1.989,2.382,1.525,1.764,3.505,3.201
16.372,1.481,4.203,1.777,1.44,2.358,1.613
19.204,1.124,4.057,2.127,1.085,1.28,1.943
14.22,1.988,1.182,1.329,2.148,4.239,3.264
12.393,1.937,2.49,1.122,1.877,3.479,3.389
21.706,1.345,3.525,2.149,1.118,1.915,2.576
17.785,1.68,3.939,1.855,1.234,2.391,2.547
15.889,1.46,3.022,1.881,1.243,2.428,2.096
16.46,1.36,3.649,1.957,1.13,1.38,1.778
16.736,1.771,3.593,1.688,1.663,2.357,2.36
15.911,1.667,2.376,1.725,1.61,3.265,2.34
15.835,1.643,2.445,1.607,1.783,2.901,1.807
16.857,1.092,3.866,1.997,1.257,1.276,1.849
16.327,1.875,3.082,1.622,1.894,3.418,3.666
15.711,1.829,2.982,1.511,1.743,3.576,2.118
13.687,2.057,2.328,1.335,2.097,4.25,3.402
13.858,2.058,2.3,1.324,1.981,4.294,3.471
17.645,1.647,2.909,1.747,1.593,2.956,2.211
14.996,1.679,3.426,1.768,1.524,2.563,2.778
16.406,1.674,3.419,1.721,1.551,2.606,3.086
17.124,1.55,2.079,1.822,1.627,2.49,2.856
12.246,2.114,2.315,1.888,2,4.226,2.516
12.506,2.029,1.89,1.13,2.177,3.977,2.565
16.528,1.771,1.789,1.67,1.825,2.857,2.813
13.272,1.951,2.041,1.349,1.96,3.48,3.317
16.033,1.931,1.478,1.411,1.972,3.673,3.153
16.768,1.721,3.488,1.815,1.559,3.016,2.902
16.78,1.525,2.052,1.762,1.458,2.996,1.777
18,1.515,2.314,1.9,1.349,2.423,2.377
15.671,1.889,3.229,1.522,1.548,3.224,2.12
17.734,1.444,3.994,1.941,1.224,2.015,2.004
16.643,1.549,2.858,1.795,1.407,2.236,2.204
18.521,1.369,4.468,1.924,1.295,1.737,1.624
16.088,1.8,2.224,1.65,1.897,3.555,2.286
14.591,1.893,2.758,1.399,2.187,3.614,3.397
13.783,1.863,1.307,1.384,1.913,4.053,2.594
13.973,1.841,3.216,1.511,1.658,2.716,3.463
15.444,1.642,2.11,1.696,1.82,2.683,3.073
14.06,1.986,3.087,1.418,2.159,3.777,3.57
17.549,1.329,3.684,2.067,1.019,1.387,1.699
15.918,1.773,1.955,1.533,1.757,3.363,2.157
17.709,1.477,2.545,2.025,1.199,2.376,2.081
15.15,2.029,2.072,1.339,1.907,4.082,3.301
16.142,1.911,1.954,1.433,2.005,3.376,3.03
14.418,1.487,3.14,1.719,1.474,2.33,1.978
12.526,2.185,2.359,1.057,2.14,4.506,2.754
18.176,1.362,3.95,1.95,1.39,1.868,2.79
16.474,1.826,2.843,1.708,1.705,3.475,3.275
16.13,1.591,1.799,1.792,1.714,2.606,2.678
15.096,1.922,3.265,1.488,1.891,3.139,2.843
17.19,1.218,5.272,1.998,1.204,1,2.074
18.4,1.388,2.943,1.97,1.179,1.569,2.095
18.323,1.444,2.699,1.936,1.356,2.084,1.555
17.819,1.374,3.302,1.942,1.405,2.183,2.052
15.754,1.751,2.159,1.53,1.832,3.278,2.881
17.141,1.533,3.024,1.822,1.717,2.719,2.205
18.096,1.523,1.987,1.903,1.602,2.168,2.194
19.092,1.007,2.731,2.167,1.19,1.515,2.057
13.578,1.886,2.637,1.312,2.039,3.74,2.649
19.172,1.339,3.867,1.97,1.399,1.358,1.886
14.877,1.93,1.469,1.391,2.192,4.098,3.274
19.547,1.414,3.297,2.094,1.121,1.67,1.847
13.208,2.113,1.635,1.081,2.151,4.328,2.724
17.349,1.545,4.302,1.829,1.294,1.54,2.024
13.846,1.66,2.69,1.533,1.707,2.643,2.065
14.793,1.844,2.073,1.563,2.027,3.269,3.094
14.164,1.964,1.175,1.338,2.142,4.41,3.048
19.235,1.209,2.861,2.071,1.306,1.824,1.83
13.718,2.048,2.262,1.211,2.016,3.801,2.959
17.144,1.726,3.971,1.707,1.331,2.8,2.928
16.256,1.827,2.118,1.613,2.083,3.564,3.39
15.613,1.691,2.404,1.68,1.685,2.897,2.73
14.128,1.961,2.481,1.233,2.043,4.006,3.333
16.817,1.887,1.441,1.518,1.936,3.647,2.907
14.622,2.08,2.052,1.357,1.978,3.724,3.457
17.976,1.155,2.624,2.033,1.367,1.933,2.399
15.366,1.714,3.879,1.632,1.446,2.327,2.258
17.989,1.437,4.507,1.986,1.332,1.749,2.191
17.109,1.468,4.124,1.879,1.476,1.805,1.678
16.805,1.71,2.183,1.697,1.653,3.215,2.351
12.465,1.764,3.493,1.369,1.94,2.902,2.577
17.405,1.559,2.228,1.833,1.58,2.506,2.826
15.68,2.009,3.258,1.577,1.641,3.749,3.374
16.461,1.742,1.645,1.682,1.691,3.102,1.89
16.501,1.266,2.555,1.963,1.292,1.791,2.444
15.862,1.79,2.494,1.48,1.935,3.943,2.482
18.702,1.657,2.656,1.838,1.611,2.745,3.074
14.288,1.972,2.471,1.451,1.982,2.951,2.731
14.355,1.914,1.677,1.398,1.825,3.795,1.971
16.758,1.719,3.551,1.864,1.539,2.475,1.702
14.771,1.718,1.967,1.585,1.591,2.769,2.449
17.953,1.65,2.933,1.891,1.454,2.25,2.651
15.63,1.698,3.277,1.608,1.582,2.74,2.385
16.171,1.557,3.439,1.77,1.505,2.759,1.862
17.9,1.394,2.456,1.988,1.245,2.274,1.324
16.117,1.703,2.938,1.641,1.668,2.554,1.609
13.041,2.113,2.281,1.154,1.921,4.267,3.325
14.712,1.917,1.212,1.383,2.128,3.784,3.63
15.691,1.444,3.538,1.8,1.484,2.101,2.242
16.578,1.797,2.425,1.701,1.797,3.368,3.185
12.746,2.083,2.012,1.122,2.114,3.865,2.339
19.246,1.435,3.376,2.027,1.198,2.114,2.117
15.407,1.97,2.504,1.439,1.896,3.698,3.106
18.269,1.421,2.692,1.991,1.6,2.187,2.331
11.849,2.352,2.522,1.012,2.21,4.403,3.358
18.691,1.491,3.557,1.878,1.188,1.722,1.411
16.369,1.676,2.856,1.716,1.454,2.854,1.469
17.71,1.297,3.101,1.957,1.084,1.72,1.503
15.057,1.837,2.412,1.689,1.748,3.057,2.764
17.35,1.533,3.193,1.902,1.5,2.499,3.201
17.194,1.316,3.451,2.002,1.518,1.6,2.448
16.905,1.614,2.172,1.824,1.61,2.821,2.68
16.894,1.163,3.747,1.939,1.247,1.45,1.305
