y,x1,x2,x3,x4,x5,x6
13.254,1.532,0.336,0.302,1.468,2.142,2.308
12.259,1.438,0.431,0.379,1.781,2.376,2.242
12.348,1.597,0.452,0.516,1.732,2.772,2.365
13.536,1.371,0.383,0.380,1.486,2.597,2.406
12.326,1.560,0.404,0.399,1.573,2.217,2.366
12.081,1.457,0.413,0.320,1.851,2.207,2.199
12.892,1.518,0.404,0.328,1.619,2.107,2.282
12.316,1.392,0.368,0.320,1.715,2.094,2.801
13.339,1.558,0.313,0.385,1.704,2.369,2.674
14.554,1.529,0.348,0.356,1.860,2.415,2.425
13.295,1.509,0.361,0.470,1.860,2.819,2.773
12.756,1.565,0.399,0.456,1.997,2.697,2.656
12.435,1.411,0.418,0.333,1.651,2.285,2.417
14.026,1.503,0.327,0.421,1.609,2.607,2.772
13.086,1.459,0.365,0.329,1.464,2.319,2.176
13.314,1.480,0.366,0.370,1.826,2.619,2.583
13.148,1.486,0.391,0.391,1.726,2.621,2.932
14.481,1.515,0.286,0.452,1.417,2.262,2.849
13.205,1.507,0.375,0.544,2.238,2.641,2.823
14.500,1.523,0.298,0.294,1.783,2.274,2.405
12.427,1.423,0.396,0.423,2.070,2.797,2.464
13.268,1.413,0.314,0.531,2.169,2.746,3.102
13.909,1.518,0.358,0.434,1.736,2.796,2.791
12.759,1.522,0.384,0.436,1.702,2.403,2.666
12.420,1.445,0.384,0.350,1.907,2.405,2.923
12.008,1.492,0.360,0.416,1.654,2.236,2.843
14.830,1.400,0.308,0.460,1.874,3.080,3.254
15.135,1.504,0.299,0.443,1.856,2.808,2.629
12.174,1.446,0.377,0.415,1.674,2.307,3.019
12.715,1.469,0.384,0.449,1.750,2.798,2.994
14.787,1.533,0.284,0.395,1.776,2.358,2.752
14.891,1.415,0.295,0.390,1.969,2.685,2.851
13.986,1.490,0.287,0.378,1.936,2.446,2.794
11.625,1.420,0.378,0.514,1.784,2.586,3.020
14.277,1.492,0.338,0.509,1.937,3.080,2.446
14.176,1.474,0.301,0.386,1.849,2.313,2.457
15.584,1.508,0.292,0.467,2.314,2.955,2.684
14.348,1.479,0.292,0.397,1.970,2.513,2.520
14.626,1.401,0.326,0.391,1.921,2.658,2.538
14.319,1.497,0.301,0.397,1.728,2.553,2.299
12.983,1.390,0.366,0.366,1.494,2.827,2.617
13.606,1.441,0.381,0.389,1.778,2.836,2.200
15.172,1.428,0.326,0.473,2.072,2.983,3.101
14.908,1.470,0.283,0.384,1.718,2.474,3.308
15.325,1.483,0.289,0.397,1.920,2.692,3.038
15.264,1.469,0.312,0.412,2.026,2.790,3.131
15.491,1.358,0.284,0.322,1.953,2.531,2.834
13.175,1.449,0.372,0.318,1.439,2.559,2.686
13.061,1.443,0.381,0.550,2.085,3.208,3.121
15.168,1.468,0.303,0.491,2.017,2.573,3.054
14.740,1.447,0.293,0.355,1.890,2.678,2.815
14.345,1.307,0.327,0.442,1.758,2.541,3.135
15.176,1.418,0.299,0.469,1.918,2.981,3.285
13.971,1.355,0.331,0.460,1.742,3.116,2.711
15.779,1.508,0.271,0.389,2.003,2.713,2.938
15.813,1.479,0.270,0.591,2.213,3.199,3.483
12.167,1.360,0.382,0.325,1.436,2.875,2.704
15.618,1.421,0.273,0.339,1.421,2.845,3.019
16.010,1.300,0.327,0.404,1.926,2.847,2.691
14.714,1.392,0.290,0.403,1.710,2.634,3.454
15.546,1.350,0.284,0.443,2.027,2.833,3.307
14.516,1.369,0.323,0.465,1.835,2.758,2.591
14.788,1.400,0.281,0.362,1.622,3.035,3.224
14.808,1.453,0.322,0.513,2.070,3.095,3.142
16.344,1.507,0.266,0.454,2.038,2.952,2.835
13.700,1.341,0.344,0.331,1.640,2.847,2.793
16.379,1.446,0.271,0.562,2.111,3.108,3.169
14.537,1.418,0.309,0.476,2.153,2.697,2.965
14.346,1.378,0.287,0.344,1.984,2.887,2.984
13.529,1.312,0.343,0.494,2.188,2.853,3.217
13.833,1.345,0.323,0.459,1.829,2.802,2.717
15.927,1.439,0.275,0.600,2.197,3.128,3.693
15.531,1.396,0.283,0.412,2.151,2.923,3.537
15.315,1.354,0.281,0.337,1.917,2.824,2.750
13.128,1.414,0.334,0.444,2.289,3.052,3.227
15.771,1.348,0.266,0.359,1.748,3.195,2.991
16.188,1.441,0.271,0.456,2.225,3.214,3.379
15.306,1.366,0.309,0.633,2.050,3.211,3.495
14.324,1.425,0.359,0.592,2.008,2.929,3.350
13.750,1.330,0.331,0.406,2.121,2.802,2.870
15.755,1.326,0.266,0.378,1.799,2.760,3.009
14.521,1.367,0.297,0.369,2.124,2.861,2.831
15.641,1.412,0.250,0.362,1.905,2.660,2.872
16.296,1.399,0.245,0.476,2.218,2.861,3.228
16.190,1.362,0.262,0.441,2.169,3.096,3.098
16.377,1.483,0.248,0.602,2.243,3.239,3.022
16.485,1.364,0.273,0.713,2.353,3.255,3.075
16.207,1.358,0.254,0.443,1.979,3.287,3.301
17.201,1.379,0.262,0.606,2.203,3.299,3.600
15.406,1.307,0.287,0.456,2.105,3.126,2.958
15.395,1.340,0.260,0.437,2.228,3.274,3.276
15.072,1.317,0.262,0.526,1.705,2.908,3.510
16.314,1.311,0.273,0.469,1.527,3.190,3.145
16.606,1.365,0.268,0.409,1.801,3.134,3.047
16.466,1.437,0.249,0.380,1.624,3.029,3.035
16.598,1.329,0.251,0.555,2.375,3.020,3.318
17.356,1.377,0.254,0.439,2.055,3.118,3.088
16.307,1.383,0.274,0.535,2.192,3.147,3.174
16.080,1.394,0.302,0.605,2.428,3.513,3.106
16.817,1.328,0.243,0.607,2.293,3.323,3.381
16.957,1.375,0.239,0.615,2.385,3.038,3.458
15.592,1.218,0.288,0.482,2.067,3.549,3.257
17.294,1.372,0.246,0.459,2.137,3.322,2.935
15.001,1.213,0.284,0.448,2.063,3.221,3.326
15.084,1.321,0.287,0.389,2.046,2.978,3.125
16.281,1.327,0.270,0.481,2.112,3.521,3.455
14.194,1.192,0.316,0.508,2.201,3.209,2.962
15.514,1.227,0.280,0.518,2.014,3.223,3.225
15.605,1.294,0.245,0.413,2.072,3.299,3.728
17.351,1.403,0.244,0.620,2.123,3.298,3.484
14.812,1.217,0.301,0.398,2.054,3.243,3.016
13.713,1.142,0.288,0.381,1.927,3.004,3.444
14.855,1.328,0.283,0.457,1.678,3.447,3.160
15.937,1.278,0.259,0.582,2.166,3.337,3.733
16.841,1.246,0.264,0.461,2.016,3.547,3.627
15.870,1.239,0.275,0.475,1.880,3.254,3.919
17.011,1.290,0.246,0.607,1.936,3.538,3.790
15.753,1.240,0.270,0.656,2.163,3.656,3.794
16.979,1.318,0.240,0.609,2.193,3.390,3.743
16.757,1.369,0.246,0.428,2.042,3.289,3.323
15.538,1.361,0.243,0.410,2.066,2.998,3.525
14.904,1.299,0.292,0.654,2.169,3.716,3.477
17.659,1.263,0.239,0.708,2.628,3.762,3.812
17.012,1.193,0.234,0.506,2.445,3.566,3.309
17.402,1.336,0.227,0.387,2.013,3.141,3.268
16.351,1.240,0.247,0.382,1.979,3.399,3.492
18.382,1.234,0.235,0.653,2.487,3.712,3.930
16.518,1.241,0.245,0.411,2.294,3.385,3.550
16.375,1.299,0.243,0.802,2.423,3.471,3.825
16.670,1.206,0.249,0.445,2.071,3.674,3.764
17.563,1.280,0.251,0.720,2.606,3.744,4.068
15.996,1.212,0.257,0.714,2.184,3.761,3.888
17.195,1.267,0.238,0.404,2.053,3.465,3.588
15.924,1.248,0.265,0.406,2.269,3.775,3.204
15.402,1.280,0.272,0.423,1.694,3.347,3.798
17.453,1.176,0.240,0.513,2.076,3.284,3.822
16.093,1.112,0.260,0.449,1.772,3.625,3.632
15.408,1.193,0.252,0.437,2.041,3.262,3.529
16.257,1.312,0.265,0.606,2.268,3.900,3.646
17.259,1.264,0.239,0.560,2.251,3.952,3.644
18.001,1.224,0.237,0.749,2.368,3.842,4.237
16.351,1.192,0.268,0.616,2.196,3.574,3.772
17.250,1.299,0.255,0.386,2.064,3.529,3.307
16.182,1.237,0.230,0.446,2.198,3.613,4.091
17.408,1.233,0.240,0.709,2.379,3.793,4.026
17.162,1.231,0.238,0.506,1.812,3.283,4.186
16.838,1.152,0.226,0.630,2.134,3.816,3.909
18.757,1.297,0.217,0.502,2.413,3.960,3.655
18.824,1.175,0.213,0.550,2.080,3.417,4.225
16.929,1.182,0.246,0.576,2.129,3.489,3.848
15.210,1.046,0.274,0.596,2.140,3.760,4.041
17.754,1.235,0.224,0.507,1.857,3.669,3.798
18.593,1.252,0.221,0.535,2.667,3.684,3.756
18.194,1.122,0.248,0.507,2.334,3.888,3.620
16.937,1.167,0.256,0.864,2.663,3.955,3.974
18.235,1.211,0.218,0.552,2.526,3.740,4.038
17.642,1.227,0.228,0.507,2.406,3.834,4.016
18.173,1.145,0.241,0.694,1.941,3.772,4.046
17.779,1.165,0.245,0.662,2.359,3.656,4.136
18.727,1.290,0.229,0.993,2.641,4.100,4.084
18.448,1.133,0.221,0.707,2.221,3.801,4.344
17.657,1.190,0.237,1.000,2.730,3.949,4.214
18.474,1.120,0.223,0.650,2.326,3.868,4.265
17.837,1.207,0.213,0.871,2.597,3.963,4.086
17.067,1.168,0.242,0.608,2.379,3.911,4.154
18.829,1.285,0.210,0.418,1.815,3.633,3.749
16.159,1.125,0.254,0.522,1.897,3.480,4.107
18.546,1.133,0.183,0.422,2.105,3.594,3.937
18.068,1.129,0.216,0.458,1.927,3.406,3.924
15.905,1.078,0.248,0.624,2.424,3.733,4.234
17.686,1.157,0.233,0.682,2.268,3.978,4.190
18.274,1.136,0.224,0.569,2.159,3.800,3.844
17.168,1.113,0.254,0.506,2.005,3.943,3.773
18.199,1.059,0.226,0.662,2.104,3.732,4.457
19.010,1.122,0.212,0.903,2.821,4.027,4.602
18.424,1.140,0.215,0.460,2.246,3.853,4.023
16.467,1.648,0.232,0.593,2.481,3.859,4.263
17.575,1.231,0.222,0.928,2.437,5.164,3.929
18.214,1.087,0.244,0.504,2.269,4.057,3.925
18.224,1.240,0.235,0.740,2.489,4.178,3.883
21.367,1.226,0.232,0.429,2.093,3.840,3.863
