y,x1,x2,x3,x4,x5,x6
12.316,1.648,1.768,1.715,2.801,2.094,1.392
13.339,1.787,1.612,1.704,2.674,2.369,1.558
14.554,1.696,1.677,1.860,2.425,2.415,1.529
13.295,1.664,1.459,1.860,2.773,2.819,1.509
12.756,1.584,1.480,1.997,2.656,2.697,1.565
12.435,1.547,1.732,1.651,2.417,2.285,1.411
14.026,1.750,1.541,1.609,2.772,2.607,1.503
13.086,1.655,1.743,1.464,2.176,2.319,1.459
13.314,1.653,1.645,1.826,2.583,2.619,1.480
13.148,1.600,1.600,1.726,2.932,2.621,1.486
14.481,1.869,1.488,1.417,2.849,2.262,1.515
13.205,1.634,1.356,2.238,2.823,2.641,1.507
14.500,1.832,1.844,1.783,2.405,2.274,1.523
12.427,1.588,1.538,2.070,2.464,2.797,1.423
13.268,1.785,1.372,2.169,3.102,2.746,1.413
13.909,1.670,1.518,1.736,2.791,2.796,1.518
12.759,1.614,1.514,1.702,2.666,2.403,1.522
12.420,1.614,1.690,1.907,2.923,2.405,1.445
12.008,1.668,1.550,1.654,2.843,2.236,1.492
14.830,1.802,1.474,1.874,3.254,3.080,1.400
15.135,1.828,1.502,1.856,2.629,2.808,1.504
12.174,1.628,1.552,1.674,3.019,2.307,1.446
12.715,1.613,1.493,1.750,2.994,2.798,1.469
14.787,1.878,1.591,1.776,2.752,2.358,1.533
14.891,1.841,1.600,1.969,2.851,2.685,1.415
13.986,1.867,1.626,1.936,2.794,2.446,1.490
13.000,1.626,1.395,1.784,3.020,2.586,1.420
14.277,1.721,1.402,1.937,2.446,3.080,1.492
14.176,1.824,1.609,1.849,2.457,2.313,1.474
15.584,1.851,1.463,2.314,2.684,2.955,1.508
14.348,1.851,1.587,1.970,2.520,2.513,1.479
14.626,1.751,1.599,1.921,2.538,2.658,1.401
14.319,1.824,1.587,1.728,2.299,2.553,1.497
12.983,1.653,1.652,1.494,2.617,2.827,1.390
13.606,1.621,1.604,1.778,2.200,2.836,1.441
15.172,1.750,1.454,2.072,3.101,2.983,1.428
14.908,1.878,1.613,1.718,3.308,2.474,1.470
15.325,1.859,1.586,1.920,3.038,2.692,1.483
15.264,1.789,1.558,2.026,3.131,2.790,1.469
15.491,1.878,1.761,1.953,2.834,2.531,1.358
13.175,1.639,1.773,1.439,2.686,2.559,1.449
13.061,1.620,1.348,2.085,3.121,3.208,1.443
15.168,1.817,1.426,2.017,3.054,2.573,1.468
14.740,1.847,1.678,1.890,2.815,2.678,1.447
14.345,1.749,1.504,1.758,3.135,2.541,1.307
15.176,1.828,1.460,1.918,3.285,2.981,1.418
13.971,1.737,1.475,1.742,2.711,3.116,1.355
15.779,1.921,1.603,2.003,2.938,2.713,1.508
15.813,1.923,1.300,2.213,3.483,3.199,1.479
12.167,1.617,1.755,1.436,2.704,2.875,1.360
15.618,1.912,1.718,1.421,3.019,2.845,1.421
17.634,1.748,1.573,1.926,2.691,2.847,1.300
14.714,1.857,1.576,1.710,3.454,2.634,1.392
15.546,1.877,1.502,2.027,3.307,2.833,1.350
14.516,1.760,1.466,1.835,2.591,2.758,1.369
14.788,1.887,1.663,1.622,3.224,3.035,1.400
14.808,1.763,1.396,2.070,3.142,3.095,1.453
16.344,1.940,1.484,2.038,2.835,2.952,1.507
13.700,1.705,1.739,1.640,2.793,2.847,1.341
16.379,1.920,1.334,2.111,3.169,3.108,1.446
14.537,1.798,1.450,2.153,2.965,2.697,1.418
14.346,1.868,1.704,1.984,2.984,2.887,1.378
13.529,1.708,1.422,2.188,3.217,2.853,1.312
13.833,1.759,1.475,1.829,2.717,2.802,1.345
15.927,1.907,1.291,2.197,3.693,3.128,1.439
15.531,1.881,1.558,2.151,3.537,2.923,1.396
15.315,1.887,1.723,1.917,2.750,2.824,1.354
13.128,1.732,1.501,2.289,3.227,3.052,1.414
15.771,1.938,1.670,1.748,2.991,3.195,1.348
15.989,1.923,1.480,2.225,3.379,3.214,1.441
15.306,1.800,1.257,2.050,3.495,3.211,1.366
14.324,1.668,1.299,2.008,3.350,2.929,1.425
13.750,1.739,1.569,2.121,2.870,2.802,1.330
15.755,1.937,1.627,1.799,3.009,2.760,1.326
14.521,1.836,1.647,2.124,2.831,2.861,1.367
15.641,2.001,1.661,1.905,2.872,2.660,1.412
16.296,2.019,1.450,2.218,3.228,2.861,1.399
16.190,1.953,1.507,2.169,3.098,3.096,1.362
16.377,2.010,1.289,2.243,3.022,3.239,1.483
16.485,1.913,1.184,2.353,3.075,3.255,1.364
16.207,1.984,1.502,1.979,3.301,3.287,1.358
17.201,1.955,1.285,2.203,3.600,3.299,1.379
15.406,1.868,1.481,2.105,2.958,3.126,1.307
15.395,1.960,1.512,2.228,3.276,3.274,1.340
15.072,1.954,1.379,1.705,3.510,2.908,1.317
16.314,1.913,1.460,1.527,3.145,3.190,1.311
16.606,1.930,1.563,1.801,3.047,3.134,1.365
16.466,2.003,1.623,1.624,3.035,3.029,1.437
16.598,1.994,1.343,2.375,3.318,3.020,1.329
17.356,1.985,1.510,2.055,3.088,3.118,1.377
16.307,1.910,1.367,2.192,3.174,3.147,1.383
16.080,1.820,1.286,2.428,3.106,3.513,1.394
16.817,2.030,1.284,2.293,3.381,3.323,1.328
16.957,2.045,1.275,2.385,3.458,3.038,1.375
15.592,1.864,1.441,2.067,3.257,3.549,1.218
17.294,2.015,1.476,2.137,2.935,3.322,1.372
15.001,1.876,1.494,2.063,3.326,3.221,1.213
15.084,1.867,1.603,2.046,3.125,2.978,1.321
16.281,1.925,1.441,2.112,3.455,3.521,1.327
14.194,1.779,1.403,2.201,2.962,3.209,1.192
15.514,1.890,1.390,2.014,3.225,3.223,1.227
15.605,2.019,1.556,2.072,3.728,3.299,1.294
17.351,2.023,1.270,2.123,3.484,3.298,1.403
14.812,1.823,1.586,2.054,3.016,3.243,1.217
13.713,1.863,1.620,1.927,3.444,3.004,1.142
16.394,1.879,1.479,1.678,3.160,3.447,1.328
15.937,1.966,1.311,2.166,3.733,3.337,1.278
16.841,1.947,1.473,2.016,3.627,3.547,1.246
15.870,1.907,1.451,1.880,3.919,3.254,1.239
17.011,2.018,1.284,1.936,3.790,3.538,1.290
15.753,1.925,1.235,2.163,3.794,3.656,1.240
16.979,2.042,1.282,2.193,3.743,3.390,1.318
16.757,2.014,1.528,2.042,3.323,3.289,1.369
15.538,2.029,1.561,2.066,3.525,2.998,1.361
14.904,1.850,1.237,2.169,3.477,3.716,1.299
17.659,2.047,1.189,2.628,3.812,3.762,1.263
17.012,2.065,1.405,2.445,3.309,3.566,1.193
17.402,2.099,1.608,2.013,3.268,3.141,1.336
16.351,2.010,1.619,1.979,3.492,3.399,1.240
18.382,2.062,1.237,2.487,3.930,3.712,1.234
16.518,2.021,1.560,2.294,3.550,3.385,1.241
16.375,2.030,1.116,2.423,3.825,3.471,1.299
16.670,2.003,1.499,2.071,3.764,3.674,1.206
17.563,1.997,1.179,2.606,4.068,3.744,1.280
15.996,1.972,1.184,2.184,3.888,3.761,1.212
17.195,2.050,1.573,2.053,3.588,3.465,1.267
15.833,1.944,1.570,2.269,3.204,3.775,1.248
15.402,1.918,1.538,1.694,3.798,3.347,1.280
17.453,2.040,1.396,2.076,3.822,3.284,1.176
16.093,1.961,1.492,1.772,3.632,3.625,1.112
15.408,1.990,1.512,2.041,3.529,3.262,1.193
16.257,1.941,1.285,2.268,3.646,3.900,1.312
17.259,2.047,1.337,2.251,3.644,3.952,1.264
18.001,2.054,1.155,2.368,4.237,3.842,1.224
16.351,1.930,1.274,2.196,3.772,3.574,1.192
17.250,1.979,1.610,2.064,3.307,3.529,1.299
16.182,2.084,1.498,2.198,4.091,3.613,1.237
17.408,2.041,1.188,2.379,4.026,3.793,1.233
17.162,2.051,1.406,1.812,4.186,3.283,1.231
16.838,2.104,1.259,2.134,3.909,3.816,1.152
18.757,2.146,1.411,2.413,3.655,3.960,1.297
18.824,2.165,1.348,2.080,4.225,3.417,1.175
16.929,2.018,1.317,2.129,3.848,3.489,1.182
15.210,1.911,1.296,2.140,4.041,3.760,1.046
17.754,2.114,1.404,1.857,3.798,3.669,1.235
18.593,2.128,1.367,2.667,3.756,3.684,1.252
18.194,2.009,1.405,2.334,3.620,3.888,1.122
16.937,1.977,1.076,2.663,3.974,3.955,1.167
18.235,2.144,1.347,2.526,4.038,3.740,1.211
17.642,2.093,1.404,2.406,4.016,3.834,1.227
18.173,2.037,1.200,1.941,4.046,3.772,1.145
17.779,2.021,1.229,2.359,4.136,3.656,1.165
18.727,2.090,1.004,2.641,4.084,4.100,1.290
18.448,2.126,1.189,2.221,4.344,3.801,1.133
17.657,2.053,1.000,2.730,4.214,3.949,1.190
18.474,2.119,1.241,2.326,4.265,3.868,1.120
17.837,2.165,1.072,2.597,4.086,3.963,1.207
17.067,2.032,1.283,2.379,4.154,3.911,1.168
18.829,2.182,1.547,1.815,3.749,3.633,1.285
16.159,1.984,1.384,1.897,4.107,3.480,1.125
18.546,2.429,1.540,2.105,3.937,3.594,1.133
18.068,2.153,1.477,1.927,3.924,3.406,1.129
15.905,2.007,1.265,2.424,4.234,3.733,1.078
17.686,2.071,1.211,2.268,4.190,3.978,1.157
18.274,2.114,1.326,2.159,3.844,3.800,1.136
17.168,1.984,1.406,2.005,3.773,3.943,1.113
18.199,2.101,1.229,2.104,4.457,3.732,1.059
19.226,2.174,1.052,2.821,4.602,4.027,1.122
18.424,2.155,1.474,2.246,4.023,3.853,1.140
16.467,2.076,1.299,2.481,4.263,3.859,1.834
17.575,2.124,1.038,2.437,3.929,4.787,1.231
18.214,2.024,1.408,2.269,3.925,4.057,1.087
18.224,2.062,1.163,2.489,3.883,4.178,1.240
19.594,2.078,1.526,2.093,3.863,3.840,1.226
