"y","x1","x2","x3","x4","x5","x6"
18.517,3.597,1.578,1.431,2.886,3.24,3.435
15.521,4.733,1.163,1.144,1.238,2.554,3.478
12.226,4.284,1.004,0.625,1.161,2.231,2.946
19.282,2.885,1.783,1.635,3.957,2.487,1.495
18.461,2.713,1.715,1.664,3.633,2.834,1.966
20.552,2.012,1.923,1.902,4.195,3.62,2.427
16.546,2.998,1.576,1.385,2.792,3.283,3.178
18.556,4.784,1.395,1.396,2.255,2.1,3.585
15.018,4.312,1.175,1.046,1.729,2.685,4.704
16.125,2.505,1.654,1.656,3.055,3.837,2.797
17.602,4.003,1.595,1.488,2.831,2.899,3.313
19.262,2.625,1.822,1.828,3.764,3.787,2.686
19.142,1.753,1.889,1.833,4.136,4.119,2.104
16.161,4.408,1.139,1.244,1.586,2.816,3.647
18.999,2.877,1.744,1.604,3.467,2.778,3.253
15.127,2.831,1.441,1.511,2.436,3.504,2.733
19.934,3.106,1.68,1.568,2.765,2.664,2.619
18.283,4.436,1.385,1.315,2.119,2.663,3.47
19.962,3.199,1.7,1.563,2.718,2.753,2.488
16.638,2.751,1.605,1.58,3.067,2.588,2.857
15.909,3.592,1.333,1.246,2.26,2.427,3.607
19.604,2.263,1.817,1.845,3.911,4.256,1.566
20.364,2.038,1.945,1.936,3.701,4.289,2.132
16.759,2.409,1.645,1.512,2.912,2.648,2.087
20.489,1.815,2.04,1.919,4.147,3.828,2.061
19.076,3.563,1.584,1.517,2.82,2.474,2.346
18.668,2.26,1.845,1.892,3.756,2.497,1.531
19.945,2.589,1.832,1.756,3.677,3.034,2.605
16.613,4.32,1.313,1.269,1.996,1.217,2.419
20.432,3.039,1.747,1.583,3.239,2.987,2.371
18.428,2.491,1.732,1.713,3.434,2.867,2.552
17.304,4.394,1.251,1.244,1.864,2.974,3.861
14.773,2.76,1.428,1.424,1.924,2.257,2.858
20.184,2.256,1.93,1.733,3.902,3.261,1.286
18.099,2.782,1.684,1.597,2.871,2.53,2.157
18.832,1.569,1.866,1.775,3.611,3.042,1.984
17.397,3.412,1.657,1.613,3.045,1.648,2.572
19.378,2.301,1.891,1.684,3.507,2.416,2.347
15.685,2.984,1.479,1.488,2.402,3.057,3.088
19.148,2.156,1.782,1.663,3.278,3.301,2.419
15.103,3.894,1.198,1.335,1.677,2.822,3.793
15.348,3.293,1.303,1.469,2.084,3.233,2.623
17.874,2.427,1.725,1.609,2.967,3.45,2.894
15.806,4.637,1.109,1.269,1.546,3.098,3.234
17.705,2.775,1.61,1.703,3.135,2.393,1.665
20.435,2.849,1.741,1.715,3.487,3.941,2.983
16.816,3.531,1.547,1.431,2.425,3.54,3.598
19.35,1.723,2.022,1.801,4.475,3.637,2.174
19.273,3.063,1.684,1.649,2.768,2.13,2.403
15.166,3.441,1.269,1.413,2.266,3.448,2.674
19.974,1.359,2.018,1.864,4.445,3.033,2.201
18.223,2.38,1.791,1.631,3.289,3.205,2.479
15.473,3.802,1.128,1.094,1.797,1.316,2.462
19.553,2.651,1.863,1.86,3.852,2.838,1.995
16.723,4.915,1.177,1.191,1.658,2.564,3.682
20.923,2.185,1.978,1.987,4.041,4.406,1.954
16.651,2.702,1.601,1.524,2.97,3.308,2.709
21.125,1.515,2.07,1.899,4.487,4.337,2.366
17.732,3.414,1.645,1.435,2.538,1.768,2.925
17.204,3.659,1.445,1.473,2.751,2.209,2.7
23.431,1.772,2.021,1.912,4.315,4.477,2.131
16.755,3.963,1.387,1.349,2.387,2.259,3.296
16.15,3.379,1.449,1.465,2.169,2.642,2.36
16.865,3.086,1.541,1.512,2.412,3.698,2.728
13.815,4.29,1.171,1.102,1.444,1.643,3.846
19.102,1.978,1.919,1.932,4.046,3.413,1.683
18.121,2.663,1.704,1.752,3.623,3.975,2.249
18.406,2.489,1.69,1.667,3.232,2.889,1.954
16.411,2.433,1.677,1.636,3.344,3.121,2.686
16.821,3.788,1.421,1.419,2.155,1.788,2.383
17.949,2.204,1.808,1.822,3.602,2.619,1.208
19.285,2.722,1.738,1.731,3.641,3.561,2.507
15.809,3.791,1.309,1.118,1.178,2.132,3.572
21.271,2.613,1.992,1.869,3.921,2.945,1.905
19.293,1.314,1.957,1.705,4.337,3.066,2.255
18.467,3.576,1.545,1.413,2.942,3.285,3.344
16.54,1.882,1.724,1.699,3.647,3.741,2.503
16.84,3.743,1.387,1.269,1.621,2.49,3.544
18.325,3.374,1.603,1.469,2.871,2.257,3.068
17.62,3.165,1.572,1.373,2.689,1.985,2.068
17.593,2.022,1.801,1.758,3.616,3.817,2.451
15.645,3.213,1.401,1.211,2.28,2.845,3.703
15.365,3.785,1.34,1.378,1.982,2.428,3.268
16.592,2.003,1.75,1.585,3.262,3.707,2.444
17.211,4.403,1.267,1.077,1.957,1.999,3.662
16.387,3.135,1.47,1.479,2.647,2.061,2.322
16.744,2.104,1.666,1.545,2.934,3.897,2.742
19.263,1.61,1.985,2.019,4.304,4.486,2.195
16.693,3.22,1.482,1.584,2.564,2.26,1.928
18.522,2.655,1.778,1.659,3.239,4.006,2.803
19.426,1.424,1.911,1.954,3.962,3.741,1.52
18.51,2.716,1.864,1.813,3.543,3.128,2.194
20.357,2.493,1.82,1.778,3.913,4.167,2.154
17.876,1.595,1.849,1.87,3.989,2.79,1
16.872,3.877,1.463,1.428,2.111,2.176,2.699
19.608,1.948,1.905,1.812,4.209,3.024,2.269
19.345,2.394,1.804,1.809,3.779,4.203,2.203
18.861,1.581,1.893,1.697,4.089,2.842,1.906
20.369,1.617,2.035,1.946,4.129,2.848,1.128
18.306,2.623,1.708,1.803,3.386,3.233,1.967
16.752,2.361,1.602,1.477,2.77,3.031,2.868
17.237,4.975,1.224,1.207,1.906,2.468,3.407
16.877,2.3,1.655,1.721,3.359,3.466,2.789
19.192,3.384,1.603,1.6,2.539,3.19,2.282
16.935,3.604,1.332,1.45,1.954,2.657,3.081
16.182,2.551,1.584,1.663,2.986,3.717,2.964
18.399,2.168,1.822,1.801,3.938,3.376,1.97
16.533,2.656,1.644,1.639,2.762,3.242,2.12
17.769,3.477,1.611,1.578,2.995,2.541,2.801
18.398,3.565,1.487,1.54,2.47,1.947,2.155
20.18,1.765,2.092,2.012,5.226,3.417,2.014
14.383,4.178,1.197,1.286,1.877,2.511,2.584
19.221,2.946,1.745,1.73,3.4,2.893,2.167
16.031,4.276,1.255,1.519,2.186,2.869,3.027
17.096,2.547,1.712,1.706,2.991,2.794,2.25
15.439,2.822,1.464,1.376,2.381,2.745,3.352
17.394,4.073,1.487,1.416,2.483,2.564,3.274
15.536,2.58,1.488,1.562,2.432,3.576,2.912
14.366,3.814,1.123,1.212,1.447,2.882,3.826
18.803,2.217,1.778,1.631,4.068,3.19,2.577
17.877,2.814,1.6,1.656,2.814,2.353,2.103
20.807,1.606,1.994,1.936,4.526,4.381,2.309
18.985,2.251,1.798,1.74,3.63,3.831,2.415
19.208,3.041,1.644,1.548,3.401,2.732,2.782
18.973,3.014,1.814,1.714,3.616,3.027,2.549
18.711,3.275,1.615,1.696,2.601,3.526,2.97
17.061,3.305,1.505,1.549,2.582,3.706,3.076
18.007,1.331,1.898,1.886,3.842,3.637,2.532
13.944,4.134,1.05,1.002,1.197,2.398,3.551
19.496,2.455,1.83,1.724,3.874,3.208,2.516
16.367,3.329,1.504,1.611,2.119,3.555,3.118
20.105,2.437,1.834,1.803,3.615,3.144,1.891
18.06,3.183,1.665,1.772,3.14,3.825,2.238
18.886,1.324,1.944,1.753,3.904,3.451,1.965
17.337,1.721,1.797,1.719,3.32,3.488,2.225
17.457,2.089,1.686,1.823,3.418,3.814,2.244
18.769,1.384,1.921,1.826,3.9,3.311,2.238
16.331,4.331,1.366,1.332,2.039,2.695,3.181
17.75,2.95,1.605,1.513,2.825,2.385,2.899
15.871,3.884,1.198,1.136,1.865,2.027,3.264
16.938,3.134,1.52,1.534,2.059,2.901,2.197
20.644,2.035,1.975,1.912,4.21,3.336,1.47
15.332,3.503,1.355,1.131,1.636,1.823,2.874
18.311,1.077,1.944,2.001,3.884,3.593,1.527
19.65,1.698,1.954,1.86,4.487,4.567,2.309
17.492,2.316,1.823,1.786,3.936,2.6,1.952
16.874,2.423,1.705,1.655,3.089,3.52,2.437
17.513,2.913,1.625,1.66,2.72,1.764,1.779
19.482,2.68,1.786,1.716,3.326,3.861,2.686
19.018,2.948,1.779,1.602,3.339,2.008,2.474
16.39,2.002,1.714,1.776,3.279,3.995,2.426
16.856,3.22,1.435,1.379,2.454,3.562,3.894
16.619,4.282,1.36,1.123,1.766,1.303,3.414
15.714,4.467,1.107,1.29,1.858,2.431,3.093
15.161,3.351,1.408,1.385,2.221,2.428,3.004
17.229,1.715,1.803,1.72,3.699,4.091,1.98
14.381,3.922,1.162,1.178,1.518,2.848,3.322
19.578,1.581,1.947,1.877,4.107,4.429,1.911
16.79,3.553,1.407,1.342,1.964,2.25,2.881
19.478,1.384,1.911,1.814,3.79,4.431,2.355
17.01,3.053,1.62,1.699,3.003,3.951,2.959
18.211,2.525,1.777,1.657,3.454,3.092,2.631
23.462,1.96,2.311,2.011,4.699,3.004,1.729
18.535,2.152,1.775,1.756,3.255,3.782,1.983
16.627,4.292,1.302,1.19,2.269,2.858,3.829
21.554,1.872,1.998,1.927,4.374,3.394,1.66
17.533,3.056,1.617,1.749,3.094,3.775,1.597
20.705,2.603,1.807,1.737,3.491,2.708,1.599
16.119,3.672,1.401,1.484,2.125,3.473,3.064
19.249,1.417,1.99,1.939,4.283,4.184,1.971
16.384,3.004,1.456,1.295,1.787,2.503,3.093
15.152,3.791,1.288,1.369,1.959,1.847,2.366
15.328,4.117,1.212,1.016,1.69,1.75,3.58
15.85,3.477,1.333,1.188,2.103,1.959,3.315
18.374,3.313,1.484,1.479,2.709,3.584,2.982
18.709,4.971,1.325,1.064,1.911,2.012,3.983
14.336,3.498,1.178,1.093,1.404,2.657,3.618
16.91,3.952,1.356,1.369,1.949,2.279,2.813
14.877,3.856,1.14,1.184,1.366,1.819,3.502
16.015,3.814,1.399,1.44,1.67,1.299,3.003
18.223,1.737,1.839,1.807,3.467,3.493,2.187
18.774,3.414,1.609,1.483,2.735,1.885,2.436
18.958,2.685,1.793,1.781,3.47,2.626,1.913
14.987,4.661,1.127,1.242,1.382,2.78,3.178
16.449,3.763,1.367,1.16,1.665,1.441,3.012
19.402,1.694,1.982,1.93,4.099,2.966,1.193
17.937,2.598,1.783,1.77,3.167,3.165,2.17
16.945,3.444,1.517,1.36,2.3,2.705,3.457
16.975,3.781,1.489,1.45,2.263,1.97,3.373
19.284,1.682,1.966,1.794,4.291,4.332,2.048
18.975,3.543,1.566,1.537,2.336,2.334,2.702
19.175,1.7,1.896,1.776,4.094,4.34,2.193
14.111,4.046,1.126,1.071,1.206,3.086,4.059
16.923,2.814,1.591,1.617,3.014,3.092,2.536
16.763,4.492,1.296,1.161,1.826,2.855,3.859
17.917,4.47,1.439,1.402,2.414,1.66,3.09
19.583,2.479,1.905,1.901,3.968,3.106,1.473
17.169,3.678,1.522,1.373,2.254,2.281,3.21
19.421,1.799,1.889,1.646,3.787,3.868,2.839
18.434,3.582,1.537,1.33,2.639,1.625,3.257
15.142,3.603,1.185,1.188,1.456,3.08,3.987
17.421,3.768,1.459,1.569,2.154,3.45,3.189
16.41,4.091,1.275,1.143,2.136,1.33,2.724
16.771,2.927,1.575,1.49,2.805,3.011,2.582
16.905,3.149,1.624,1.358,2.648,2.506,3.375
16.829,2.898,1.495,1.485,2.304,3.296,2.809
17.925,1.729,1.804,1.726,3.29,2.978,2.627
16.113,3.685,1.401,1.191,2.149,2.694,3.684
15.172,3.124,1.311,1.415,1.917,1.769,1.967
14.904,3.814,1.154,1.243,1.507,2.645,3.223
15.517,3.674,1.311,1.315,1.828,1.417,2.313
17.134,3.355,1.47,1.4,2.551,3.55,3.302
13.875,4.756,1.077,1.237,1.367,2.307,3.011
16.217,3.602,1.42,1.409,2.25,2.257,2.489
16.911,4.283,1.289,1.103,1.646,1.581,3.298
18.695,1.108,1.995,1.908,4.07,3.045,1.697
21.019,1.927,2.008,1.88,4.125,3.534,2.138
19.826,1.959,1.925,1.823,4.307,4.04,2.094
19.53,3.446,1.715,1.548,3.191,2.47,3.203
16.526,4.631,1.254,1.217,1.637,0.517,2.792
14.907,4.611,1.076,1.337,1.559,3.035,2.81
14.924,3.51,1.327,1.325,1.751,1.952,3.183
18.572,2.417,1.725,1.605,3.357,3.733,3.237
15.64,3.647,1.412,1.223,2.534,2.178,3.086
20.299,1.807,2.008,1.816,4.484,2.846,1.919
15.343,4.172,1.137,1.083,1.261,1.413,3.102
19.83,3.275,1.696,1.72,3.096,2.933,1.864
15.732,3.741,1.32,1.188,1.451,1.911,2.978
15.591,3.712,1.378,1.475,2.211,3.805,2.668
17.119,2.404,1.613,1.558,2.376,3.081,2.732
20.455,3.135,1.836,1.784,3.641,3.634,2.427
16.824,2.429,1.66,1.611,2.799,2.332,2.061
19.854,2.59,1.778,1.663,3.437,2.299,2.303
18.64,2.898,1.539,1.544,2.855,3.214,2.933
17.763,3.267,1.478,1.235,2.659,2.03,3.281
15.986,2.664,1.542,1.412,2.95,2.98,3.047
14.376,4.466,1.093,1.074,1.1,2.445,3.649
16.34,2.63,1.704,1.526,2.775,2.6,2.305
17.668,2.162,1.758,1.746,3.526,3.642,2.568
17.065,3.912,1.432,1.506,2.391,2.667,2.185
16.735,3.736,1.3,1.447,1.887,3.197,3.72
16.617,3.806,1.414,1.367,2.32,3.271,3.446
17.062,3.107,1.499,1.365,2.398,1.706,2.808
15.817,3.507,1.352,1.248,2.363,1.374,2.91
18.096,3.266,1.552,1.44,2.661,2.647,2.85
20.59,1.495,2.021,1.901,3.985,3.035,1.297
17.108,3.043,1.586,1.721,3.103,3.171,2.425
15.853,3.795,1.204,1.176,1.808,2.525,3.476
16.737,3.504,1.501,1.276,2.413,2.767,3.03
19.453,3.487,1.667,1.651,2.79,3.596,3.281
18.382,3.129,1.687,1.646,3.354,4.006,3.118
16.915,4.082,1.414,1.174,2.109,1.744,3.381
20.778,1.587,1.993,1.919,3.966,4.267,2.454
