y,x1,x2,x3,x4,x5,x6
19.450,0.444,0.268,1.855,2.172,2.153,1.979
17.903,0.486,0.348,1.949,1.863,2.525,2.213
18.803,0.371,0.304,1.963,1.585,3.157,2.300
18.036,0.512,0.279,1.917,1.825,2.286,2.235
18.534,0.490,0.280,1.811,1.889,2.507,2.613
18.286,0.522,0.403,1.952,2.104,2.542,1.956
19.070,0.445,0.305,1.970,2.072,1.836,2.394
17.033,0.456,0.305,1.766,2.383,2.693,2.162
19.403,0.388,0.276,1.817,1.931,3.310,2.396
18.384,0.419,0.251,2.003,1.734,2.414,2.096
18.322,0.544,0.383,1.924,2.113,2.512,2.118
18.219,0.499,0.262,1.710,2.532,2.021,2.133
18.159,0.456,0.283,1.915,1.747,2.338,2.275
19.517,0.454,0.282,1.809,2.123,2.145,2.492
20.996,0.424,0.313,1.780,2.423,2.735,2.618
18.857,0.495,0.330,1.762,2.750,2.427,1.937
19.314,0.391,0.271,1.733,2.214,3.317,2.414
18.525,0.438,0.395,1.895,1.952,2.399,2.555
18.364,0.410,0.252,1.952,1.679,2.478,2.340
19.482,0.494,0.288,1.878,2.506,2.086,2.235
19.713,0.481,0.282,1.770,2.489,2.464,2.300
19.879,0.363,0.307,1.703,2.197,3.308,3.040
18.924,0.571,0.255,1.857,2.598,1.765,2.237
19.564,0.398,0.267,1.863,2.015,2.742,2.390
17.981,0.443,0.344,1.884,2.220,2.285,2.339
21.988,0.394,0.362,1.806,2.408,2.881,2.288
18.957,0.386,0.351,1.752,2.084,2.724,2.708
17.457,0.432,0.441,2.000,1.919,3.355,2.490
21.159,0.399,0.270,1.772,2.400,2.022,2.127
20.868,0.388,0.335,1.704,2.568,2.446,2.837
19.874,0.412,0.340,1.690,2.736,2.890,2.355
19.795,0.389,0.343,1.887,2.415,2.551,2.685
20.570,0.366,0.308,1.822,1.848,3.396,2.363
19.284,0.435,0.300,1.855,2.275,2.018,2.213
20.181,0.403,0.375,1.829,2.403,3.404,2.593
21.576,0.429,0.342,1.707,2.654,3.326,2.143
20.745,0.412,0.375,1.746,2.961,2.497,2.198
19.519,0.395,0.296,1.665,2.482,2.896,2.665
20.475,0.381,0.265,1.794,2.016,2.381,2.906
19.204,0.505,0.319,1.748,2.737,1.883,2.741
21.366,0.365,0.238,1.708,2.391,2.478,3.055
21.581,0.469,0.418,1.782,2.900,2.393,2.210
19.872,0.502,0.425,1.894,2.880,1.806,2.164
21.719,0.387,0.306,1.681,2.851,3.333,2.211
21.931,0.421,0.387,1.790,2.960,2.271,2.563
19.842,0.401,0.284,1.681,2.727,2.576,2.932
21.576,0.322,0.271,1.765,1.955,3.520,3.049
21.597,0.467,0.447,1.901,2.712,1.690,2.233
19.905,0.400,0.406,1.796,2.636,2.437,3.243
20.148,0.402,0.377,1.758,2.642,2.645,2.482
19.409,0.378,0.284,1.874,2.067,2.012,2.958
19.437,0.466,0.458,1.865,2.690,2.158,2.277
20.831,0.449,0.247,1.669,3.018,1.964,2.583
21.191,0.384,0.282,1.874,2.327,2.063,2.937
21.220,0.364,0.285,1.805,2.457,2.006,2.890
19.288,0.473,0.292,1.902,2.311,2.032,2.817
20.629,0.406,0.319,1.616,2.995,2.915,2.881
21.074,0.377,0.398,1.714,2.397,3.385,3.219
20.908,0.355,0.324,1.706,2.574,2.059,3.112
22.807,0.383,0.364,1.629,3.104,3.415,2.697
19.344,0.404,0.360,1.815,2.837,1.923,2.395
19.678,0.386,0.519,1.803,2.419,3.537,2.814
20.547,0.370,0.377,1.836,2.205,2.333,2.314
22.081,0.396,0.461,1.750,2.992,2.566,2.623
20.960,0.365,0.300,1.695,2.971,2.218,2.728
20.798,0.404,0.397,1.787,2.569,1.994,2.648
20.602,0.348,0.292,1.694,2.811,2.583,3.392
21.110,0.462,0.285,1.831,2.738,1.770,2.620
21.042,0.404,0.307,1.652,2.899,2.010,3.068
19.193,0.417,0.291,1.671,2.983,1.994,2.458
21.758,0.342,0.284,1.586,2.800,2.939,3.185
21.312,0.397,0.457,1.833,2.712,2.816,2.626
21.351,0.318,0.409,1.608,2.955,3.523,3.013
22.113,0.380,0.376,1.800,2.895,2.572,3.427
22.167,0.430,0.332,1.689,3.263,1.757,2.510
20.968,0.377,0.329,1.599,3.120,3.338,3.323
20.082,0.371,0.326,1.806,2.434,2.628,3.104
22.343,0.373,0.380,1.625,3.265,2.889,2.630
21.804,0.397,0.391,1.759,3.132,2.264,2.570
20.524,0.410,0.431,1.819,2.932,2.016,2.360
21.486,0.324,0.479,1.711,2.629,3.125,3.231
21.766,0.357,0.348,1.750,2.631,2.463,3.504
20.046,0.357,0.276,1.732,2.541,1.988,2.429
21.936,0.318,0.335,1.667,2.513,2.985,3.197
22.156,0.368,0.320,1.761,2.583,2.808,2.822
23.035,0.324,0.349,1.525,3.098,3.890,3.408
20.306,0.336,0.322,1.636,2.511,3.115,3.212
22.978,0.353,0.379,1.541,3.399,3.165,3.568
20.842,0.313,0.363,1.706,2.481,3.574,3.212
21.969,0.386,0.342,1.586,3.307,2.648,2.684
20.676,0.365,0.536,1.785,2.682,2.585,3.043
22.979,0.396,0.414,1.644,3.197,2.509,3.101
21.745,0.349,0.316,1.705,2.689,2.359,3.156
23.195,0.323,0.551,1.594,3.342,3.882,3.509
25.358,0.298,0.443,1.519,3.353,2.983,3.384
22.944,0.363,0.321,1.601,2.952,3.217,3.082
21.737,0.407,0.452,1.781,3.479,2.196,2.663
21.725,0.357,0.313,1.600,2.885,2.845,3.308
20.708,0.353,0.297,1.727,2.705,2.266,3.269
21.578,0.350,0.409,1.672,3.271,2.917,3.313
22.045,0.283,0.436,1.721,2.556,3.737,3.182
22.276,0.383,0.562,1.741,3.414,2.633,2.583
22.865,0.322,0.272,1.562,3.324,2.305,3.744
21.374,0.337,0.516,1.787,2.610,2.732,3.132
23.075,0.344,0.426,1.537,3.516,3.066,3.126
23.820,0.359,0.524,1.669,3.374,3.128,2.968
21.785,0.327,0.323,1.515,3.416,2.467,2.783
22.430,0.332,0.374,1.741,2.805,2.212,3.101
23.527,0.330,0.442,1.621,3.019,3.622,2.766
22.766,0.313,0.416,1.748,2.621,3.411,3.409
23.227,0.288,0.300,1.473,3.209,3.679,3.576
22.920,0.283,0.556,1.689,2.591,3.369,3.430
25.403,0.298,0.477,1.526,3.402,3.566,3.439
23.725,0.281,0.424,1.546,2.812,4.117,3.665
20.806,0.345,0.326,1.736,2.807,2.331,3.178
23.501,0.299,0.494,1.663,2.713,3.060,3.777
22.976,0.301,0.358,1.597,3.184,3.780,3.306
23.550,0.296,0.304,1.501,3.119,3.021,3.869
22.189,0.355,0.346,1.670,3.072,2.384,3.051
22.834,0.318,0.408,1.723,3.039,3.053,2.952
23.253,0.358,0.401,1.652,3.277,2.810,3.113
22.941,0.292,0.333,1.457,3.090,3.844,3.804
24.008,0.281,0.340,1.482,2.948,3.907,3.593
22.809,0.363,0.343,1.622,3.427,2.209,3.585
23.644,0.283,0.360,1.378,3.238,3.746,3.735
23.628,0.325,0.304,1.548,3.467,2.383,3.566
23.060,0.287,0.436,1.515,3.246,3.345,3.619
23.742,0.279,0.540,1.623,3.031,3.524,3.360
24.198,0.343,0.330,1.676,3.341,2.251,3.256
23.775,0.314,0.470,1.517,3.300,3.364,3.571
23.405,0.345,0.616,1.606,3.562,3.384,3.140
24.427,0.270,0.322,1.400,3.564,3.908,4.009
24.824,0.269,0.292,1.333,3.375,3.968,3.345
24.703,0.331,0.316,1.551,3.641,2.278,3.403
25.679,0.296,0.336,1.466,3.853,3.060,3.128
24.246,0.302,0.404,1.465,3.617,2.499,3.357
23.681,0.284,0.326,1.391,3.640,3.732,4.104
26.505,0.275,0.362,1.373,3.678,3.695,3.428
23.476,0.312,0.347,1.438,3.731,2.578,4.151
24.647,0.281,0.399,1.478,3.579,3.074,4.020
22.460,0.337,0.589,1.561,3.697,2.689,3.173
24.152,0.340,0.332,1.563,3.544,2.254,3.556
24.032,0.291,0.547,1.575,3.148,3.750,3.582
23.729,0.275,0.315,1.472,3.265,3.131,4.018
23.998,0.297,0.433,1.422,3.823,3.584,3.628
25.137,0.302,0.382,1.405,3.716,3.492,3.520
23.568,0.283,0.373,1.374,3.694,4.005,3.670
21.806,0.340,0.528,1.337,3.981,3.646,3.351
23.908,0.300,0.386,1.476,3.639,3.261,3.314
24.699,0.274,0.401,1.524,3.525,3.571,3.172
24.594,0.313,0.392,1.456,3.597,3.414,3.973
23.874,0.286,0.485,1.542,3.206,3.721,3.529
24.583,0.289,0.435,1.294,4.021,3.571,3.687
26.169,0.289,0.344,1.331,3.932,3.425,3.563
25.270,0.263,0.550,1.577,3.338,3.803,3.518
24.258,0.270,0.427,1.503,3.296,2.918,4.068
25.980,0.264,0.713,1.515,3.606,3.948,3.622
23.415,0.274,0.423,1.525,3.444,3.248,3.992
23.653,0.290,0.671,1.536,3.413,3.498,3.917
26.732,0.283,0.383,1.203,4.210,3.039,4.119
25.317,0.270,0.346,1.457,3.325,3.036,3.948
23.041,0.250,0.492,1.292,3.361,4.286,4.176
25.728,0.272,0.348,1.412,3.987,2.501,3.900
25.209,0.252,0.343,1.386,3.353,3.391,4.345
25.906,0.289,0.394,1.485,3.741,3.010,4.045
24.420,0.297,0.364,1.591,3.439,2.970,3.710
24.384,0.262,0.426,1.502,3.449,3.115,4.089
24.770,0.259,0.369,1.450,3.485,3.344,3.975
27.011,0.239,0.528,1.241,4.021,4.277,3.589
26.112,0.278,0.341,1.326,4.155,3.790,3.974
26.298,0.256,0.531,1.265,4.015,3.244,4.120
25.953,0.262,0.498,1.431,3.677,3.569,3.806
24.253,0.255,0.527,1.407,3.505,3.392,3.799
26.007,0.265,0.901,1.526,3.581,4.121,3.970
25.104,0.241,0.536,1.222,3.620,4.454,3.705
24.582,0.264,0.318,1.287,3.612,3.948,3.988
25.725,0.298,0.646,1.499,4.202,2.862,3.540
25.718,0.280,0.436,1.426,4.216,2.800,3.537
24.456,0.241,0.361,1.191,3.517,3.967,4.644
25.693,0.307,0.763,1.525,3.757,2.606,3.778
25.621,0.266,0.578,1.329,3.990,3.704,4.357
24.084,0.277,0.415,1.460,3.561,2.487,3.813
24.795,0.261,0.364,1.517,3.671,3.035,4.251
25.131,0.250,0.636,1.376,3.587,4.243,4.569
25.851,0.266,0.565,1.356,3.796,3.246,4.306
26.858,0.243,0.659,1.334,3.968,4.043,3.883
26.161,0.238,0.437,1.375,3.520,4.224,4.374
26.911,0.254,0.768,1.378,3.785,3.767,3.680
26.477,0.238,0.344,1.377,3.602,3.427,4.528
26.310,0.236,0.557,1.271,3.872,4.186,3.862
26.945,0.261,0.451,1.358,3.967,2.707,4.070
25.673,0.265,0.361,1.191,4.197,3.672,3.640
32.202,0.235,0.438,1.145,4.477,4.278,4.214
26.028,0.232,0.326,1.174,3.629,4.605,4.794
27.188,0.277,0.738,1.261,4.303,3.731,3.967
27.970,0.253,0.602,1.167,4.580,3.917,4.064
24.843,0.273,0.817,1.481,3.637,3.584,4.051
25.979,0.236,0.479,1.119,4.158,4.199,4.629
26.781,0.267,0.418,1.311,4.401,2.763,3.738
25.632,0.262,0.414,1.427,3.675,2.695,4.496
26.371,0.251,0.515,1.233,4.206,3.795,4.073
27.097,0.242,0.648,1.264,4.154,4.211,4.488
26.847,0.236,0.589,1.452,3.627,3.616,4.567
25.301,0.243,0.449,1.368,3.617,3.884,4.682
26.794,0.263,0.513,1.352,4.062,3.802,3.832
26.287,0.278,0.915,1.485,4.136,3.296,4.058
26.994,0.244,1.000,1.196,4.512,4.310,4.336
24.389,0.250,0.354,1.285,3.864,3.808,4.194
27.666,0.251,0.363,1.242,4.347,3.400,4.333
28.547,0.242,0.435,1.048,4.708,3.689,4.045
26.404,0.247,0.805,1.307,4.295,4.377,3.600
27.895,0.241,0.397,1.200,4.622,3.193,4.370
31.482,0.224,0.431,1.021,4.529,4.754,4.384
26.974,0.250,0.703,1.358,3.961,3.413,4.724
26.875,0.193,0.466,1.076,4.175,4.011,4.707
25.981,0.221,0.600,1.311,3.603,4.217,4.181
26.375,0.228,0.367,1.281,3.660,3.835,4.804
26.031,0.251,0.830,1.310,4.059,4.009,4.457
28.672,0.220,0.476,1.271,4.071,4.305,4.464
26.107,0.261,0.733,1.265,4.521,3.049,4.149
28.403,0.242,0.415,1.249,4.225,4.080,4.190
26.517,0.257,0.563,1.162,4.632,3.092,3.876
26.570,0.253,0.440,1.008,4.673,3.404,4.559
26.264,0.244,0.725,1.165,4.280,4.408,4.337
28.112,0.221,0.455,1.005,4.564,4.154,4.307
27.607,0.261,0.408,1.066,5.443,3.800,4.434
28.745,0.224,0.578,1.975,4.519,3.458,4.712
27.274,0.256,0.544,1.167,4.764,3.504,4.138
